date,t_avg,sw_pot,sw_in,lw_in,vpd,ppt,ws,Rn,sw_out,lw_out,G,LE,LE_corr,H,H_corr,added_G_col,another_G_var
2012-02-01,9.094,230.501,171.166,283.153,6.004,0.0,1.246,46.0051458333,26.3186666667,361.782291667,-2.39131,15.8488,14.4675,31.1782,28.4609,-3.0108441026927504,-2.3975298666500646
2012-02-02,8.932,232.645,121.641,317.741,2.588,44.806,3.369,31.1253125,19.6797291667,366.1344375,3.47183,17.5695,16.0382,13.5314,12.352,3.385862441461663,4.672061772594544
2012-02-03,6.234,234.826,16.459,341.976,2.015,45.918,3.684,-4.8798125,0.982769230769,354.443791667,-4.53793,25.8189,23.5686,-3.32262,-3.03304,-5.4007060843996735,-5.1354861616737955
2012-02-04,2.241,237.042,53.662,306.62,0.449,0.0,6.406,14.1227083333,7.33889583333,334.783958333,-14.093,33.0907,30.2066,10.3084,9.40999,-12.78421390734849,-13.46133641512532
2012-02-05,1.067,239.291,177.862,231.556,1.683,0.0,2.618,36.2547916667,25.4916875,328.556729167,-14.4777,26.2902,23.9989,29.2861,26.7336,-15.646491429786863,-14.085522699543688
2012-02-06,3.961,241.573,173.571,269.11,2.888,0.0,2.399,50.3746458333,24.8029166667,340.98475,-3.96075,26.1426,23.8641,31.972,29.1854,-4.95122428939772,-5.368303882121694
2012-02-07,0.236,243.887,38.118,306.893,1.439,1.606,3.208,-17.1679166667,18.1108723404,321.081645833,-8.32062,8.42696,7.65856,3.15519,2.86749,-7.9822830880422995,-8.148250140033916
2012-02-08,-2.655,246.232,120.132,274.112,0.728,0.803,2.547,29.0015208333,38.17625,314.30975,-8.37083,18.8261,17.1095,10.8459,9.85689,-7.254869021353171,-9.246431368119447
2012-02-09,-1.587,248.606,27.946,303.389,0.797,1.909,2.21,-5.511875,8.11702083333,315.487020833,-8.73256,8.8779,8.06838,-1.75132,-1.59162,-7.88321532381736,-9.906308403185726
2012-02-10,-1.556,251.008,185.046,255.073,0.547,3.907,3.974,20.3923958333,58.1742340426,310.846208333,-10.1913,34.5765,24.3992,10.2552,7.23666,-10.107353141873817,-10.892429374580104
2012-02-11,-8.174,253.438,130.853,232.639,0.648,0.0,3.231,31.2493333333,24.3286666667,297.293416667,-11.109,25.6556,18.1041,60.7067,42.8383,-11.156396222154818,-10.819173532310176
2012-02-12,-5.786,255.894,43.508,281.156,0.499,0.0,4.627,9.79916666667,8.5134375,302.004,-10.9935,17.1039,15.6132,19.5499,17.846,-11.610147018760122,-11.582623236591852
2012-02-13,1.423,258.374,186.699,275.236,0.849,0.303,4.968,71.040875,29.0835208333,327.637104167,-4.11881,22.1214,19.9428,30.656,27.6368,-4.359852164791076,-3.7116952629798954
2012-02-14,3.664,260.879,120.787,303.973,1.016,0.0,2.456,40.3851875,17.1831914894,337.6329375,-0.580479,12.262,11.0544,16.2786,14.6753,-2.8248284834261983,-0.4081887122877033
2012-02-15,7.103,263.405,180.017,279.427,2.078,0.0,4.656,52.7357708333,26.0277083333,356.931770833,4.07867,22.171,19.9874,19.9117,17.9507,5.26081519037801,3.7688650131307244
2012-02-16,3.501,265.954,192.532,253.368,2.181,0.0,1.562,58.5881041667,28.0861489362,340.6884375,-3.94067,25.9052,21.1304,34.1419,27.8489,-4.137864950481093,-4.418205506618887
2012-02-17,6.185,268.523,94.67,313.153,1.209,0.802,2.134,22.7859375,13.6830416667,349.3324375,2.88235,14.8362,13.375,13.3695,12.0527,1.3788595263071068,2.987615230579571
2012-02-18,2.166,271.111,26.677,329.637,1.198,3.913,2.405,8.38879166667,3.05034042553,336.820208333,-5.66971,16.4275,14.8096,10.5745,9.53306,-6.599675033831708,-8.35657557401876
2012-02-19,4.783,273.717,75.745,330.357,0.591,0.0,4.079,35.9772291667,10.1773541667,348.356833333,2.85573,21.3453,20.3572,13.3839,12.7643,2.8818235102514684,4.3541216003044205
2012-02-20,7.044,276.339,163.009,289.828,2.446,0.0,7.532,49.1521041667,24.0195208333,356.7283125,-0.699292,33.1398,31.9897,22.1577,21.3887,-1.0725971722584837,0.1481784104992988
2012-02-21,6.429,278.978,201.009,253.569,5.43,0.0,3.188,54.62625,30.5826666667,348.011604167,-4.77898,30.894,29.4639,26.876,25.6319,-6.6748039038559615,-4.898496524405517
2012-02-22,12.547,281.63,200.88,288.72,9.601,0.0,3.769,59.3988333333,29.159625,376.6050625,4.43446,31.8255,30.721,9.77504,9.4358,4.691741381272778,4.4423768819530345
2012-02-23,9.757,284.296,176.355,290.0,5.918,0.0,5.86,53.4961666667,25.7629375,365.387479167,-3.4424,41.8502,40.3978,27.9548,26.9846,-3.7423803843548895,-3.2738226605238867
2012-02-24,4.526,286.974,226.506,233.8,4.907,0.0,3.366,60.0075625,35.4933541667,340.558166667,-10.8123,30.4512,29.0416,42.9148,40.9283,-9.562465250658333,-11.78403434064868
2012-02-25,7.867,289.663,230.32,253.967,7.872,0.0,6.346,58.2062291667,36.2338333333,356.8849375,-2.6441,30.6225,29.205,41.4687,39.549,-4.478839245258607,-2.4203247833132946
2012-02-26,9.308,292.362,225.135,260.232,7.734,0.0,3.858,65.51475,34.5994583333,363.863020833,-2.72512,34.9547,33.7416,30.9594,29.885,-2.518392260802678,-1.9656608900874364
2012-02-27,7.838,295.07,89.613,341.98,4.441,0.0,2.786,46.3268958333,12.8636875,362.783166667,2.2539,21.7193,20.9656,21.4997,20.7536,1.582841032246686,3.2110462852803208
2012-02-28,14.655,297.785,141.692,344.108,5.037,0.101,7.296,45.2981458333,22.2329375,395.393479167,10.7838,18.3744,17.7368,22.3594,21.5834,11.312989454909689,10.244911943511058
2012-02-29,11.253,300.507,229.795,263.618,8.989,0.0,3.986,60.5081666667,36.2154583333,377.419604167,-2.66615,39.2614,35.06,15.7596,14.0732,-1.3674390998187187,-4.311419626793761
2012-03-01,14.256,303.235,232.514,279.204,12.494,0.0,4.963,59.3679583333,37.5284166667,385.860270833,-0.402208,40.1491,35.1177,15.3818,13.4542,-0.5412894536015195,-0.11563061265791852
2012-03-02,6.636,305.966,229.058,260.422,5.34,0.0,3.929,72.1612291667,36.1818125,355.882104167,-8.10112,38.1937,34.1066,51.6867,46.1558,-6.761194045276541,-7.688516086499577
2012-03-03,4.081,308.701,240.451,239.296,5.225,0.0,3.383,68.1138125,39.4426875,342.533625,-9.93927,32.1044,28.0811,57.1316,49.972,-10.400124907016682,-10.165399135039605
2012-03-04,10.393,311.438,242.365,274.088,8.734,0.0,3.842,82.2716041667,38.3149791667,371.15225,-0.198604,42.5535,37.2207,35.3067,30.8821,-0.4504941807938007,-0.10832674021460433
2012-03-05,13.34,314.177,244.083,283.226,10.082,0.0,5.613,68.4022708333,40.0659583333,385.8189375,2.99575,32.1508,28.1217,43.8145,38.3237,2.1298899601323042,2.7021541854882454
2012-03-06,16.561,316.915,205.88,315.57,8.344,0.0,9.113,56.9988125,33.9007291667,406.004229167,8.26131,23.2815,20.3639,32.7348,28.6325,8.184306049636554,7.55011959051616
2012-03-07,14.909,319.653,180.616,327.743,4.732,3.002,6.817,54.4035744681,30.0703958333,399.2570625,4.78858,25.5565,22.8217,31.5753,28.1965,4.358429323062222,5.636749995768694
2012-03-08,4.3,322.389,133.141,312.923,2.554,3.905,5.355,51.9148541667,20.9501041667,343.943166667,-15.1113,54.4462,48.62,30.306,27.063,-15.77793365650786,-15.071560536878305
2012-03-09,7.097,325.121,253.763,255.474,5.621,0.0,1.987,89.4308333333,41.0350208333,358.431708333,-4.59063,47.6037,41.638,37.9632,33.2057,-7.012488985932485,-3.696531886196197
2012-03-10,7.144,327.85,146.145,321.751,3.139,4.51,2.987,53.2613333333,23.0166041667,360.338291667,-1.50331,31.2262,27.313,38.5482,33.7174,-2.3400230267253708,-2.4488141412047844
2012-03-11,8.152,330.575,97.483,326.978,1.962,3.604,2.647,32.857875,14.4848958333,361.715104167,-0.852542,27.6268,24.037,15.5073,13.4922,-1.1649749495729036,-0.090541008354322
2012-03-12,15.433,333.294,254.171,296.449,8.601,0.0,3.357,92.2078125,39.0747708333,395.528416667,6.19423,57.6242,49.6147,4.33649,3.73374,5.047753460455816,6.260982382356859
2012-03-13,18.325,336.005,265.283,307.52,11.43,0.0,4.736,88.1724166667,43.15225,407.351520833,6.68513,50.245,42.6301,24.0732,20.4248,5.970065402466343,6.245463555964131
2012-03-14,19.862,338.709,253.933,334.405,4.574,0.0,5.651,89.4815208333,40.8453541667,425.828625,12.5779,36.4676,30.9408,33.7241,28.613,11.199934636799552,12.781603928561525
2012-03-15,20.394,341.405,260.964,328.186,6.614,0.0,5.672,88.0520208333,42.3254791667,428.2581875,9.01358,48.3304,41.0056,25.3726,21.5273,10.57004927986156,9.648979332405466
2012-03-16,19.927,344.091,260.659,344.52,4.36,0.0,5.754,90.9503333333,41.9271458333,425.920145833,6.73583,50.8753,44.7886,48.3823,42.5939,6.081823798475406,6.320415698835895
2012-03-17,20.29,346.768,260.743,337.902,3.593,0.0,8.471,89.6981041667,42.9863333333,428.8973125,6.9945,42.8436,37.7178,51.0992,44.9858,6.1455178649195386,7.087311356062135
2012-03-18,18.702,349.434,153.706,364.38,1.668,1.101,7.861,54.9497659574,24.7553541667,419.898416667,4.39104,33.8623,32.7134,23.7698,22.9634,4.284007325491703,4.16609422880422
2012-03-19,12.392,352.087,90.828,342.344,1.985,26.405,4.585,21.1486382979,15.0528,383.578744681,-8.01291,58.0458,56.8683,-2.72039,-2.62809,-6.912979524115655,-9.566331422395015
2012-03-20,9.376,354.728,99.98,338.601,1.174,9.608,2.698,25.4426875,16.2184893617,371.519229167,-7.93087,38.7083,37.9231,15.8118,15.491,-6.7999765379172965,-7.030786041361184
2012-03-21,9.517,357.355,232.21,306.341,2.302,13.001,2.18,100.744145833,34.5857083333,377.414854167,-2.8896,71.138,69.6949,30.2214,29.6084,-1.9726590360651597,-2.777393030701687
2012-03-22,7.837,359.969,67.905,330.138,0.305,0.402,2.655,6.36425,10.9642340426,362.442104167,-9.01631,24.9055,24.4002,5.59379,5.48031,-8.892358230157333,-8.354842898288773
2012-03-23,12.236,362.568,278.568,291.954,4.434,0.0,1.926,118.7410625,44.0228333333,385.049020833,2.98952,73.7357,72.2399,27.8933,27.3275,1.8469166327398774,3.177588529888506
2012-03-24,16.884,365.151,277.841,316.922,5.916,0.0,2.989,111.832166667,43.8937083333,406.3934375,7.98088,79.8272,78.2078,19.8841,19.4807,7.461279019438891,7.607153494437808
2012-03-25,19.108,367.718,273.882,335.224,4.874,0.0,4.327,110.7065625,43.9232083333,417.898145833,8.87219,85.3046,87.2186,20.1061,20.5572,8.90510423421925,9.316682086738899
2012-03-26,20.368,370.267,254.972,334.74,7.123,0.0,6.582,91.5724166667,43.0388125,422.691791667,5.98108,85.4881,87.4063,1.87548,1.91756,6.517573531169375,4.689626937400901
2012-03-27,20.623,372.799,275.089,339.137,6.77,0.0,5.363,106.713041667,46.1017916667,428.619979167,7.64458,80.9132,82.7287,14.739,15.0697,7.553671450235011,8.532655206042222
2012-03-28,19.627,375.313,275.166,345.664,5.96,0.0,3.641,109.5381875,46.0010416667,425.792041667,6.12677,79.1437,81.9703,11.1607,11.5593,7.680803454904456,6.2227540680863855
2012-03-29,20.924,377.808,248.074,356.189,8.318,33.506,5.643,109.550790698,41.5681666667,424.221708333,3.36439,76.7102,79.45,-1.13564,-1.1762,1.7312459530064428,4.770617989308833
2012-03-30,18.751,380.284,267.136,343.922,4.767,0.0,1.779,122.0288125,46.7132083333,416.304916667,10.174,85.6585,88.7178,15.7779,16.3415,9.264896919889726,9.313883153728622
2012-03-31,20.062,382.739,285.746,355.469,5.557,0.0,2.545,117.230583333,53.4624468085,426.294145833,8.20923,105.127,104.093,9.50694,9.41343,9.248164715480208,7.552829283955893
2012-04-01,24.02,385.174,297.059,338.429,14.264,0.0,6.733,106.959041667,57.7960425532,437.151083333,5.17519,129.876,128.599,-31.9009,-31.5872,6.388180814729978,4.01569586655949
2012-04-02,21.098,387.587,283.908,353.234,6.33,18.903,6.394,116.278586957,55.0196666667,429.397166667,5.07261,112.354,111.248,4.10532,4.06495,4.36812515034763,5.203690201989132
2012-04-03,11.207,389.978,59.982,363.966,0.698,14.008,3.193,16.6786458333,10.8731304348,382.404604167,-11.9891,45.0832,46.6934,11.0323,11.4263,-11.107397751323335,-12.657507098174019
2012-04-04,11.146,392.348,182.685,338.343,1.531,0.0,3.715,81.514625,35.0860625,383.0825625,-7.4652,67.2261,66.5649,17.9258,17.7495,-7.858620736782994,-7.880111625097064
2012-04-05,11.697,394.694,92.242,359.936,0.75,0.0,2.558,42.8445625,17.3804583333,384.167625,-4.81285,39.4594,37.362,8.67138,8.21045,-5.582184110957291,-4.939332352046013
2012-04-06,14.09,397.018,155.978,360.788,1.779,0.0,3.374,69.7049166667,29.4453541667,396.934333333,2.48787,62.6066,59.0179,11.5745,10.911,5.898931040820841,2.6939265015008678
2012-04-07,14.332,399.317,203.455,328.712,4.6,0.602,4.312,80.2440208333,40.8064375,388.258479167,-5.69346,111.742,105.337,-2.46656,-2.235,-6.905377106581424,-5.598141753551597
2012-04-08,12.223,401.592,299.44,296.36,3.93,0.0,1.713,130.209208333,58.1117916667,384.394229167,0.1055,91.086,82.5348,17.1722,15.5601,-0.5729443339150718,-1.494230410444385
2012-04-09,16.449,403.842,197.569,376.821,1.831,25.5,4.059,92.7466041667,37.6233191489,409.818416667,6.56592,92.016,83.3775,13.8341,12.5353,5.894236992747575,6.167972699688466
2012-04-10,16.157,406.068,152.365,385.525,1.263,0.0,2.182,85.2740833333,28.9551875,409.411625,5.40233,57.9418,49.1506,13.077,11.0929,2.524868948030805,4.564520796375288
2012-04-11,12.2,408.267,70.479,374.172,0.867,0.0,3.639,36.8801875,13.3408297872,387.233541667,-5.17633,35.4294,32.1033,14.1493,12.821,-6.542168575565625,-5.166586856319439
2012-04-12,16.066,410.441,86.476,387.055,1.352,0.402,5.002,34.3042083333,16.6244375,406.752854167,5.00318,40.5097,34.3634,1.16217,0.985844,4.612247079926296,6.2934769715315655
2012-04-13,19.957,412.589,261.367,341.235,6.93,0.601,3.255,111.968791667,52.4394375,422.408791667,8.15296,88.2072,74.8241,7.51796,6.37731,8.182350564063988,7.494608818666992
2012-04-14,20.047,414.71,137.058,398.718,1.419,16.105,7.892,56.879673913,27.7712291667,424.9001875,0.838986,84.8454,66.7251,-17.6058,-13.8457,0.5520541359201167,1.019754300808705
2012-04-15,13.959,416.805,249.813,308.416,5.948,1.256,6.291,122.04797619,66.6485952381,387.690261905,-9.90716,64.886,55.0413,3.83559,3.25364,-10.06943890711499,-11.900195982980394
2012-04-16,12.391,418.871,291.307,297.218,3.653,0.0,2.254,133.2823125,60.5752291667,384.777625,-2.23021,73.922,58.0032,20.1979,15.8484,-1.8745902766643758,-2.1173519496435564
2012-04-17,14.977,420.91,297.536,320.486,5.05,0.0,3.688,128.5308125,65.0803541667,397.1011875,-0.141208,65.3793,53.8191,11.3694,9.35906,1.4028981715526452,2.0577472449012877
2012-04-18,19.309,422.921,275.707,335.46,8.6,0.0,5.783,119.198583333,62.3909166667,417.333479167,3.77585,70.3747,57.4898,2.42488,1.98091,1.6119959600495597,5.085318979653947
2012-04-19,18.66,424.903,243.194,353.689,5.806,0.0,4.967,122.020604167,52.8902291667,414.595145833,2.48646,112.662,90.8569,-24.1166,-19.449,2.38053600563355,2.195669146746631
2012-04-20,11.7,426.857,248.22,320.793,3.058,0.0,4.195,111.618708333,54.2120625,379.441875,-7.80148,67.6088,55.2003,12.6075,10.2936,-8.199969630607804,-7.4150047330204565
2012-04-21,16.253,428.783,311.132,315.096,7.961,0.0,2.553,138.12025,67.6794791667,397.354145833,0.703979,85.7272,67.2663,12.8874,10.1122,-0.1513752720820969,2.326061670209581
2012-04-22,13.81,430.678,316.498,306.067,6.303,0.0,3.589,142.9093125,67.992106383,384.823104167,-3.85754,117.275,112.356,21.9018,20.9832,-3.360196477488424,-4.320128043520861
2012-04-23,14.697,432.545,329.738,308.238,7.256,0.0,2.328,139.271520833,69.2832765957,392.276145833,0.252333,119.376,114.958,29.2989,28.2143,0.5760214384678376,0.18140676087171564
2012-04-24,22.948,434.382,327.286,345.521,17.439,0.0,4.369,133.2713125,68.4284583333,431.894583333,6.17808,126.372,122.591,8.06689,7.82551,5.836180847046524,5.625350532072677
2012-04-25,25.088,436.189,306.84,366.644,16.737,0.0,2.616,146.7349375,63.5930625,439.801854167,7.48733,123.578,120.72,-6.3855,-6.23782,8.300978198666801,8.320919039606588
2012-04-26,22.935,437.967,297.559,372.033,10.659,0.301,4.263,142.888416667,62.4831666667,432.814791667,4.97496,140.223,138.207,-9.67366,-9.5346,4.548260349771044,5.115398704504743
2012-04-27,22.108,439.714,320.055,364.425,10.511,0.0,5.196,142.762208333,68.3153541667,431.720958333,6.26619,148.461,147.626,1.25567,1.24861,5.595237454083712,5.120981989187811
2012-04-28,16.525,441.43,269.798,331.636,6.166,0.0,4.568,116.070958333,58.4102916667,401.084125,-1.89973,116.058,116.204,5.06515,5.07152,-0.8270819207604039,-0.5748426528961721
2012-04-29,17.821,443.116,293.196,374.891,4.468,25.307,2.208,153.247854167,57.6230625,417.2924375,3.34775,114.486,115.851,16.7889,16.9891,3.659702688865971,2.8928774092850107
2012-04-30,20.479,444.772,285.932,379.212,4.292,5.804,2.949,140.222270833,57.201125,427.568125,6.13883,120.2,122.89,7.57641,7.74597,6.358760266633615,6.631931433876851
2012-05-01,23.026,446.395,333.713,361.933,7.266,0.0,6.385,139.757291667,71.3826458333,440.242791667,6.58246,132.599,136.953,9.36172,9.66907,6.5189146153816155,6.4176958959498895
2012-05-02,25.172,447.988,329.911,372.603,7.586,0.0,5.526,144.042354167,68.8809166667,452.847104167,9.23746,143.175,149.373,1.50761,1.57286,9.889897304801861,10.189160735380911
2012-05-03,24.819,449.55,329.666,361.159,10.228,0.0,4.099,144.8595,68.6103541667,446.780520833,6.39133,124.231,130.401,-7.35164,-7.7168,6.0712280999750625,6.0241012576213855
2012-05-04,26.286,451.08,340.822,360.575,13.605,0.0,4.342,135.127583333,73.3895833333,455.138291667,5.90458,136.863,143.871,-9.32413,-9.80157,5.86192563789542,5.996723704627413
2012-05-05,26.449,452.579,341.81,363.44,14.967,0.0,4.527,144.253270833,71.4388125,458.0438125,5.92854,143.073,150.71,-9.03492,-9.51721,4.962400860623632,6.204606396528496
2012-05-06,22.2,454.046,231.89,383.988,4.557,0.0,5.094,109.581583333,49.18975,438.816416667,1.23294,114.711,121.01,-8.21214,-8.66312,-0.4488278998217625,2.835681033517662
2012-05-07,15.419,455.481,90.191,381.111,5.765,0.0,4.863,43.382125,20.1929791667,397.113895833,-8.41554,57.7048,60.8493,-11.1542,-11.762,-7.063653390211089,-7.692988702520843
2012-05-08,15.966,456.884,298.175,334.495,7.711,0.0,2.179,146.0091875,61.7043125,401.785854167,-2.09629,115.634,121.886,20.9525,22.0854,-2.432127185583731,-3.147969674321427
2012-05-09,18.345,458.255,344.068,319.713,10.933,0.0,1.406,153.756531915,69.5328333333,416.897104167,1.25637,105.935,111.619,19.9014,20.9691,1.3393943040022147,3.44623145419074
2012-05-10,20.417,459.594,331.386,332.856,12.783,0.0,4.009,126.223625,69.943,429.7691875,4.08763,127.072,133.355,3.17197,3.32879,3.5347238087835455,6.552833816545576
2012-05-11,15.509,460.901,176.017,351.291,2.84,0.202,2.451,76.3810833333,38.1485208333,399.377041667,-1.74908,75.2508,78.3867,2.2012,2.29293,-0.5766207017238796,0.03211332400389777
2012-05-12,16.275,462.174,315.11,343.41,5.12,0.0,3.189,150.491583333,61.8287708333,410.819375,2.14633,131.739,136.206,13.8801,14.3508,1.9326646148224629,0.9066742626901951
2012-05-13,17.422,463.416,277.974,350.988,5.751,0.0,1.955,136.442270833,53.7248125,413.6733125,2.13683,108.483,111.599,16.0979,16.5601,2.487670973346767,2.2654695719742426
2012-05-14,18.318,464.626,264.975,339.532,7.1,0.0,0.992,107.036875,53.1246041667,418.992791667,2.67119,107.124,109.368,18.019,18.3965,2.288287965628818,3.548186049337175
2012-05-15,21.644,465.803,349.642,334.574,14.366,0.0,2.101,144.98925,70.6096875,439.622041667,6.22412,117.999,120.052,14.6718,14.927,6.286989550048408,6.309825720467337
2012-05-16,22.564,466.948,348.986,338.513,17.047,0.0,2.312,141.515125,73.5449361702,445.355729167,7.05935,128.475,130.253,5.86692,5.94812,7.617797522463819,7.960571370169116
2012-05-17,24.801,468.059,326.301,362.158,18.274,0.0,5.259,120.043,73.3765531915,461.590333333,9.76417,131.968,133.266,-14.38,-14.5214,8.874282372175008,9.298498573555552
2012-05-18,25.048,469.138,338.37,367.517,16.104,0.0,7.346,121.2211875,78.8592916667,462.8716875,9.98225,146.484,147.339,-10.2045,-10.264,10.703298645826589,9.27537904117942
2012-05-19,24.414,470.185,332.944,375.705,13.782,1.8,5.984,133.446851064,78.7434375,461.219395833,10.8534,149.953,150.228,-7.05209,-7.06503,10.76411963950211,12.519930482654603
2012-05-20,18.412,471.198,246.736,372.089,4.941,0.0,3.083,118.677104167,56.2974166667,426.191708333,1.15485,95.6006,94.5822,7.94952,7.86484,1.7677307861169358,1.3064706027910766
2012-05-21,20.797,472.178,303.244,368.847,7.963,0.0,2.491,140.250479167,67.6588333333,443.569729167,6.96944,107.023,104.546,6.75607,6.59972,6.558232755604453,8.611747473484948
2012-05-22,23.846,473.126,324.483,373.934,11.115,0.0,5.24,129.299229167,77.7419574468,459.896041667,10.1298,130.605,126.416,12.1152,11.7267,10.390280550448662,10.691917883358572
2012-05-23,27.063,474.041,337.89,374.774,16.734,0.0,7.831,108.4086875,85.4368958333,477.663791667,11.8798,126.945,121.716,5.17811,4.96482,12.08646019333345,11.109724241110364
2012-05-24,24.424,474.922,344.74,362.982,13.794,0.0,3.675,134.267875,81.4697291667,465.5719375,10.6881,133.775,126.674,-0.338392,-0.32043,10.643321116245808,9.310763422810359
2012-05-25,27.281,475.771,327.611,402.097,13.545,0.0,5.195,129.1833125,80.06775,481.784729167,13.1149,151.866,142.334,7.68858,7.20599,13.42736407700706,12.211839730607585
2012-05-26,27.78,476.586,257.586,404.609,13.465,0.0,7.156,88.5471875,70.0290625,482.797208333,10.6692,111.484,103.402,-14.8621,-13.7847,10.9507663438615,10.297937707698877
2012-05-27,25.967,477.369,306.175,391.681,11.002,6.1,7.176,112.812638298,81.21225,472.576,9.49148,125.314,115.016,7.50652,6.88966,11.081613991454677,8.00516751428351
2012-05-28,24.321,478.119,357.498,343.394,17.251,0.0,2.861,131.583979167,86.1557916667,456.413333333,-1.02412,117.327,106.601,12.6453,11.4893,-0.46413306542830757,-0.6371810308112371
2012-05-29,24.37,478.835,348.372,370.2,13.428,0.0,2.51,140.305604167,84.0351458333,465.658479167,2.67856,113.233,101.835,36.2198,32.5739,3.6060839690341098,2.9030737619007465
2012-05-30,22.872,479.519,265.802,395.019,8.162,1.303,3.363,98.9921041667,68.5065833333,454.883583333,0.228979,123.165,109.699,2.20752,1.96617,0.4659675929578112,0.39264342539405284
2012-05-31,19.172,480.17,347.542,346.758,7.944,0.0,3.909,143.414895833,81.1381458333,435.7378125,-0.611417,121.626,108.329,18.9601,16.8872,0.515713178124744,0.561605349237056
2012-06-01,16.568,480.787,223.483,356.603,5.465,0.0,3.349,92.618,52.6763541667,419.8660625,-3.34565,92.8115,82.6644,10.0735,8.97214,-1.3519560473590078,-3.0729328808137395
2012-06-02,20.693,481.372,313.404,386.149,9.964,15.403,3.42,157.723520833,68.0996875,448.93075,4.3294,110.331,98.2684,29.414,26.1982,5.016894367645661,3.9743195778947578
2012-06-03,24.015,481.923,250.155,406.551,7.789,1.004,3.997,115.3704375,53.5043829787,457.656208333,6.28841,95.0217,84.9059,16.9948,15.1855,6.652229379619935,5.449929246157143
2012-06-04,26.199,482.441,338.691,398.821,9.515,0.0,2.039,162.981125,71.5950416667,478.158,8.73181,103.311,92.6299,47.6357,42.7106,8.472195933995534,8.970510341015695
2012-06-05,24.488,482.927,296.811,392.939,7.339,0.0,2.019,146.005729167,61.5151666667,466.516104167,3.40792,99.1119,89.8601,28.3592,25.712,4.354594385669747,3.2733448018967257
2012-06-06,20.808,483.378,140.034,404.564,1.493,0.101,2.866,56.74925,32.1601914894,440.334708333,-3.5639,80.8729,74.1389,-15.2894,-14.0163,-3.1304153353342166,-3.525831956532247
2012-06-07,20.925,483.797,269.445,373.518,7.034,0.0,3.334,115.0898125,60.6572083333,444.390291667,0.819396,94.6732,87.7409,29.0517,26.9245,1.4422910505463715,2.5258780244533794
2012-06-08,21.7,484.183,353.452,356.243,9.452,0.0,3.35,145.939708333,75.7660208333,450.255354167,2.12373,86.2542,80.951,60.2998,56.5924,1.3620925706857112,2.202117101439509
2012-06-09,25.396,484.536,345.809,383.463,10.543,0.0,5.986,142.420583333,76.3608125,471.483666667,5.48937,99.3315,94.5156,63.5478,60.4669,4.593128559880107,5.68700551621032
2012-06-10,28.055,484.856,344.333,384.253,18.517,0.0,4.267,134.966104167,78.406875,487.2053125,5.8315,63.2938,61.012,88.9555,85.7485,5.067089987202278,5.069359772370832
2012-06-11,25.783,485.143,358.601,364.29,19.809,0.0,4.5,143.165916667,79.2890416667,470.756645833,2.38029,50.1823,49.0593,97.5664,95.383,2.9115517303893297,1.5417368680370953
2012-06-12,22.731,485.398,257.091,371.829,12.458,0.0,3.545,105.782104167,57.7526041667,450.658125,-0.460563,36.0876,35.8247,69.299,68.7941,-1.5425590732609678,-0.6896783145481127
2012-06-13,24.501,485.618,339.205,386.235,9.461,0.0,4.372,148.835083333,75.0510416667,472.0000625,5.72398,51.6176,51.9473,91.9965,92.5841,5.1400824299127095,5.219454165759481
2012-06-14,26.448,485.806,318.26,408.499,11.648,11.202,5.587,140.257083333,72.5080208333,481.6556875,6.24301,57.9789,58.8304,80.8348,82.0218,7.3884352371432165,6.14981872113776
2012-06-15,24.58,485.961,309.704,394.436,9.819,0.0,3.674,153.983625,62.8473333333,468.941833333,5.28625,47.7968,49.0237,83.0932,85.2262,5.3041009038710625,6.080223760079876
2012-06-16,26.19,486.084,279.746,404.516,11.028,1.0,3.64,131.328416667,59.7574166667,476.4149375,3.6786,45.5028,46.8703,70.4383,72.5552,2.528444437570662,3.42938324600041
2012-06-17,27.691,486.173,347.587,397.032,16.879,0.0,5.072,149.7673125,75.2682916667,485.977020833,4.10963,43.2139,44.7415,101.078,104.651,3.817097979447886,2.6996127062741007
2012-06-18,28.133,486.23,357.029,392.21,15.726,0.0,6.909,145.033458333,80.0995416667,489.8348125,4.2256,42.6423,44.3366,107.05,111.303,5.529517733012155,3.8966484976801343
2012-06-19,27.856,486.254,353.105,397.095,14.01,0.0,7.993,141.634333333,81.9496875,486.118083333,2.56494,43.2377,44.987,101.962,106.087,2.7958990684268192,1.5823638178057666
2012-06-20,26.904,486.245,204.931,427.267,10.147,0.0,6.495,84.879375,49.7123125,477.999854167,0.666083,32.2434,33.5307,51.3731,53.424,1.4945128915077515,-1.7413521245833787
2012-06-21,22.754,486.203,312.282,393.521,10.109,8.702,3.044,151.988595745,64.364125,456.0484375,1.31189,37.8601,39.4256,90.1833,93.9124,3.029258067842168,1.390193155291806
2012-06-22,25.499,486.129,260.588,408.72,7.988,0.0,3.071,115.262291667,59.09175,472.05575,3.49613,36.5096,38.0526,72.0503,75.0954,2.8470250474903187,4.8009942252423645
2012-06-23,30.338,486.021,356.326,400.113,23.46,0.0,5.844,139.2910625,80.6462708333,500.701833333,5.6545,40.9876,42.6991,101.802,106.053,6.159818813716314,5.124878339072462
2012-06-24,31.365,485.882,349.121,395.154,28.381,0.0,4.42,130.03225,79.6225625,509.3604375,6.06883,42.9513,44.7792,101.834,106.168,5.032953260855265,5.782270811272626
