date,t_avg,sw_pot,sw_in,lw_in,vpd,ppt,ws,Rn,sw_out,lw_out,G,LE,LE_corrected,H,H_corrected,a_qc_value,swrad_flag
7/20/2009,28.209,471.926,264.992,414.63,16.127,0,4.991,101.1494583,48.63395833,493.4325,6.66188,62.5015,54.9307,57.0634,50.1513,1,g
7/21/2009,24.116,470.957,268.807,394.646,9.374,0,3.474,122.7290208,48.9689375,474.0199167,6.72048,60.0326,53.2501,90.3925,80.1799,1,g
7/22/2009,23.762,469.956,296.816,373.781,14.904,0,1.926,114.2788333,54.27954167,477.0337708,10.7573,49.3845,43.805,66.5964,59.0723,1,g
7/23/2009,25.336,468.925,328.414,379.585,17.493,0,3.163,120.1145625,60.4879375,490.4642708,17.3396,45.0089,39.5569,89.3671,78.542,1,g
7/24/2009,28.581,467.863,341.375,388.882,20.4,0,4.095,120.4685106,63.65570833,510.1374167,19.4267,47.5276,41.7706,78.251,68.7724,1,g
7/25/2009,29.533,466.77,313.88,407.531,22.202,0,3.125,128.0623333,58.32316667,516.5270625,18.2248,55.3244,48.1736,70.5632,61.4427,1,g
7/26/2009,25.853,465.646,262.36,418.748,10.149,1.2,2.441,124.6500208,46.58745833,489.377125,4.8441,58.1114,48.3323,66.0191,54.9093,1,g
7/27/2009,24.342,464.492,220.825,414.05,6.065,2.2,2.348,91.34016667,38.99577083,474.4646667,-2.35673,53.7067,44.6688,48.053,39.9665,1,g
7/28/2009,25.807,463.309,285.657,402.365,12.763,0,2.379,116.2512708,50.04908333,491.4966042,7.4676,43.5819,37.9488,72.9459,63.5175,1,g
7/29/2009,21.975,462.094,126.431,419.315,2.49,1,1.873,48.1250625,22.11029167,458.4513542,-2.09692,27.194,23.9,38.6334,33.9537,1,g
7/30/2009,21.602,460.849,277.885,389.482,9.199,5.1,3.488,130.619125,49.04841667,456.0617917,-9.01895,95.8509,84.2404,80.8916,71.0932,1,g
7/31/2009,23.745,459.574,269.823,394.557,9.571,1,4.755,113.0185652,51.01202083,470.050125,-0.544187,38.3746,33.7263,97.6467,85.8187,1,g
8/1/2009,22.84,458.27,315.354,372.428,9.423,0.8,3.353,147.6780217,56.49358333,465.6162292,-1.57619,73.5352,64.6279,91.8248,80.702,1,g
8/2/2009,25.401,456.936,314.441,387.869,12.269,0,3.648,120.5682083,58.29352083,487.3691458,10.3758,29.4873,25.676,103,89.6874,1,g
8/3/2009,30.504,455.572,329.403,404.353,24.405,0,5.626,117.486625,62.90625,517.0635,16.8469,32.6909,28.4655,78.5108,68.3631,1,g
8/4/2009,31.122,454.178,313.907,414.705,24.997,0,3.356,121.6071489,59.6805,527.4035417,19.0223,42.6813,36.9289,63.9455,55.3272,1,g
8/5/2009,28.989,452.755,307.621,421.899,12.721,0,2.394,141.1647292,58.650875,514.7353958,15.6867,29.5041,24.5391,90.5087,75.2777,1,g
8/6/2009,27.943,451.302,275.94,411.504,12.64,0,4.709,105.525375,53.773,504.4400625,9.04073,15.2774,12.7065,93.1252,77.4539,1,g
8/7/2009,30.812,449.821,324.629,407.299,23.429,0,7.635,111.3140417,65.12135417,517.3308542,11.3762,29.6982,24.7005,104.691,87.0731,1,g
8/8/2009,31.294,448.311,317.382,409.807,27.16,0,8.191,107.8389792,63.50008333,519.9829583,11.7032,21.1546,17.5947,101.016,84.0166,1,g
8/9/2009,29.366,446.772,289.194,412.131,21.042,0,6.045,102.305625,57.29679167,510.7288125,9.83758,19.3988,16.1343,103.533,86.1104,1,g
8/10/2009,27.515,445.204,249.648,412.976,17.768,3.2,3.619,94.27985106,50.50146809,496.5973125,1.22783,29.2379,25.2973,71.6197,61.9671,1,g
8/11/2009,24.155,443.609,270.758,397.05,8.083,0,2.736,109.9372708,49.363125,479.283125,-3.6399,58.4573,46.8883,72.8117,58.4019,1,g
8/12/2009,26.45,441.984,312.95,396.272,12.608,0,3.28,120.0319583,57.0035625,497.98975,8.62467,32.5387,25.6047,106.357,83.692,1,g
8/13/2009,27.015,440.332,308.229,398.594,15.901,0,4.396,117.0382917,57.024875,499.3360833,10.9643,25.1741,19.8095,122.513,96.4054,1,g
8/14/2009,27.358,438.651,249.891,412.172,14.264,0,5.544,92.228875,46.63133333,497.3682917,7.78725,17.283,13.6,101.016,79.4895,1,g
8/15/2009,28.816,436.943,295.958,420.92,16.179,0.2,5.982,116.5882766,56.24141667,508.8110625,10.7277,27.8392,21.9927,110.678,87.4351,1,g
8/16/2009,28.755,435.208,297.731,406.786,16.287,0,3.678,118.5344167,55.4193125,515.6174167,14.1662,22.8517,18.3292,75.398,60.4763,1,g
8/17/2009,25.716,433.445,211.118,411.865,7.87,0,3.155,88.11241667,38.33191667,486.7093125,2.45521,19.0792,16.2024,70.708,60.0466,1,g
8/18/2009,21.776,431.655,167.649,410.126,5.135,54.8,3.945,58.58491667,29.91942222,448.1582083,-17.0207,119.45,101.439,24.5656,20.8616,1,g
8/19/2009,23.608,429.838,284.429,401.812,6.725,22.8,4.566,137.6758261,45.5205625,459.2815833,-3.33226,133.106,113.036,47.2851,40.1555,1,g
8/20/2009,22.426,427.994,297.283,373.557,7.614,10.6,2.259,141.1288333,46.53566667,454.2030417,-2.47477,145.073,123.199,36.7059,31.1714,1,g
8/21/2009,23.428,426.124,274.068,373.162,10.147,0,1.919,122.4497917,42.13764583,459.1752708,-3.87231,106.038,93.7151,24.6667,21.8002,1,g
8/22/2009,22.327,424.228,294.447,374.097,7.761,0,3.214,136.5740833,49.01685417,455.592375,-5.74179,85.7676,78.0783,62.634,57.0187,1,g
8/23/2009,25.418,422.306,302.876,389.557,10.975,0,3.999,130.2718125,51.498875,473.1073542,5.05777,89.2949,83.9646,58.151,54.6797,1,g
8/24/2009,29.005,420.359,299.326,402.728,16.422,0,4.526,124.8981458,51.86945833,491.7647234,10.1839,105.849,96.3597,20.162,18.3545,1,g
8/25/2009,29.191,418.385,296.351,402.007,20.362,0,3.808,126.0163542,50.97345833,494.4306875,8.28525,104.335,92.2101,11.2665,9.95719,1,g
8/26/2009,25.841,416.387,244.5,398.037,9.273,0,2.951,110.2029792,42.73635417,475.4836667,5.41133,70.2371,63.9402,41.2071,37.5128,1,g
8/27/2009,22.41,414.364,213.227,388.294,5.563,0,2.365,93.25727083,37.83114583,455.1851458,1.05612,61.0026,55.5336,47.6713,43.3975,1,g
8/28/2009,22.755,412.316,301.868,369.923,11.48,0,1.815,127.0825208,51.76083333,459.9470208,9.01673,81.0459,76.2079,50.9353,47.8948,1,g
8/29/2009,21.172,410.245,268.216,363.608,7.037,0,1.815,113.9150833,46.55525,454.2395833,6.10025,57.0742,53.3283,57.3673,53.6021,1,g
8/30/2009,18.852,408.15,285.946,348.797,7.11,0,1.797,123.1285833,50.6671875,448.0954792,6.11373,50.1374,45.6424,71.2822,64.8916,1,g
8/31/2009,18.748,406.031,211.686,373.375,7.705,0.1,3.348,82.75293617,38.84316667,442.2570833,1.99298,47.609,43.3407,60.0964,54.7086,1,g
9/1/2009,22.63,403.889,248.818,380.548,10.461,0,4.658,88.50745833,48.44041667,462.324,11.3147,39.7286,35.1118,72.7153,64.2651,1,g
9/2/2009,25.979,401.724,226.743,391.696,13.727,0,3.267,82.37639583,42.3150625,482.4551875,13.4572,37.9205,32.1725,31.4319,26.6675,1,g
9/3/2009,21.438,399.536,238.881,383.843,5.087,0,2.23,42.70308108,28.15910811,449.1072432,9.99662,28.0846,23.8275,60.8479,51.6246,1,g
9/4/2009,21.598,397.326,257.519,375.218,6.248,0,1.926,101.932875,49.24385417,467.1390625,11.2992,20.8292,17.2666,65.5734,54.3579,1,g
9/5/2009,21.135,395.094,178.739,399.571,3.127,0,1.87,75.591875,34.7818125,458.7201458,4.89931,21.1661,16.6647,54.4921,42.9032,1,g
9/6/2009,22.726,392.842,224.517,390.692,6.621,0,2.327,81.4991875,44.76166667,468.7667292,10.167,31.6853,24.9468,64.8604,51.0665,1,g
9/7/2009,25.62,390.568,246.491,400.474,13.594,0,3.658,78.94833333,48.81841667,482.4268542,11.7129,24.2392,19.0842,87.6333,68.9962,1,g
9/8/2009,25.678,388.274,239.016,394.946,12.964,0,3.057,80.82241667,48.2681875,483.83025,11.1624,21.4243,17.76,68.8378,57.064,1,g
9/9/2009,22.583,385.96,176.835,401.457,4.721,0,3.652,71.29772917,35.406625,460.18975,2.03548,17.272,15.0473,70.8902,61.7591,1,g
9/10/2009,21.85,383.626,175.263,403.7,4.277,0,2.155,74.16572917,34.93241667,460.2896042,3.95187,23.0796,20.1068,55.5154,48.3647,1,g
9/11/2009,21.032,381.273,178.892,401.219,4.558,0.5,1.457,70.25272917,35.34354167,454.3290833,2.59802,26.8675,23.6198,59.0619,51.9226,1,g
9/12/2009,18.849,378.901,76.932,408.26,1.843,15.9,2.55,23.7864375,13.05478723,428.1423542,-15.0468,55.4724,48.7669,18.5304,16.2905,1,g
9/13/2009,19.731,376.511,157.636,398.349,2.412,2.1,2.045,74.30341667,25.92366667,437.7558333,-5.48954,52.4665,45.7085,35.992,31.356,1,g
9/14/2009,18.669,374.103,203.306,385.273,3.342,0,1.471,94.16670833,34.68829167,435.5946458,-3.84052,57.7582,50.3186,54.7394,47.6886,1,g
9/15/2009,20.314,371.678,179.567,382.685,4.475,0,1.77,76.04635417,31.24079167,441.4243958,-4.71515,36.4601,31.7638,40.8212,35.5631,1,g
9/16/2009,19.656,369.237,91.794,393.111,4.155,0,3.004,32.6363125,15.84947917,430.4856458,-10.1234,27.5174,24.0606,19.7473,17.2666,1,g
9/17/2009,18.961,366.779,84.451,383.573,2.922,0,2.109,24.43310417,14.81597917,425.4090208,-7.0851,17.8479,15.6858,15.942,14.0109,1,g
9/18/2009,18.615,364.306,243.224,353.94,6.172,0,1.79,100.2161667,42.48191667,436.2782708,0.479021,34.5167,30.1806,74.599,65.2277,1,g
9/19/2009,18.622,361.818,242.999,345.565,5.899,0,1.726,90.62108333,42.09970833,440.5887917,1.75679,23.1404,20.3373,60.4251,53.1055,1,g
9/20/2009,22.829,359.315,247.486,371.393,9.484,0,5.399,82.49683333,43.7509375,457.7883125,5.38504,19.4128,17.0662,93.2465,81.975,1,g
9/21/2009,19.365,356.798,216.17,365.72,5.699,0,5.435,87.00097917,37.59,439.4293125,-2.47352,24.3971,21.4417,89.4774,78.6385,1,g
9/22/2009,14.435,354.269,209.697,331.583,5.694,0.8,3.743,69.96958333,37.87022917,411.0948333,-11.1102,44.1343,38.7881,57.9086,50.8938,1,g
9/23/2009,12.521,351.727,175.332,310.467,4.464,0,3.481,43.10427083,31.81139583,399.0513125,-10.2527,16.5721,14.4903,44.4507,38.8667,1,g
9/24/2009,13.115,349.174,162.731,321.513,4.372,0,2.561,43.04346809,29.18175,402.5897708,-5.12283,14.5026,11.5232,38.6755,30.7302,1,g
9/25/2009,15.966,346.608,166.179,336.503,4.045,2.1,3.293,39.78729167,30.923375,409.0291667,-4.22683,20.7018,16.4489,37.0373,29.4286,1,g
9/26/2009,19.485,344.032,249.91,330.773,10.743,0,2.819,80.62997917,43.33772917,434.7537708,4.13912,39.7136,31.5551,40.0402,31.8146,1,g
9/27/2009,25.43,341.446,245.706,349.478,20.27,0,4.206,66.1543125,43.7596875,471.0118542,13.3492,29.8937,23.4884,17.8122,13.9955,1,g
9/28/2009,15.454,338.851,247,303.982,10.442,0,2.584,73.05035417,44.49527083,417.2481458,-1.69417,24.1536,19.1916,75.8247,60.2477,1,g
9/29/2009,16.57,336.248,242.709,314.724,11.794,0,3.187,64.3604375,45.04741667,419.7538958,2.57342,14.7898,11.7631,80.3922,63.94,1,g
9/30/2009,22.718,333.638,228.358,368.78,10.645,0,7.654,69.18802083,41.72225,454.5922917,14.7482,12.0856,9.61226,80.9456,64.3801,1,g
10/1/2009,18.26,331.02,247.951,313.875,11.764,0,6.23,68.85735417,47.34566667,425.4681875,-0.248937,22.1365,16.8745,82.3201,62.7521,1,g
10/2/2009,12.014,328.396,248.053,280.025,8.952,0,3.112,65.22564583,46.944,398.420875,-3.33504,18.6124,14.1881,65.2426,49.734,1,g
10/3/2009,11.277,325.767,121.13,324.853,6.387,0,2.102,32.3795,22.411875,389.3299792,-6.26879,10.3007,7.7009,35.3164,26.4028,1,g
10/4/2009,10.342,323.134,37.613,342.285,3.511,0.5,2.548,7.908647059,8.748424242,374.3555588,-12.411,14.855,11.1057,5.83079,4.35914,1,g
10/5/2009,12.938,320.496,74.708,355.233,2.892,0.444,5.276,,,,-7.4604,19.3997,12.8344,24.3572,16.1142,1,g
10/6/2009,12.032,317.857,143.777,312.937,6.108,0.18,4.334,71.80373529,33.99517647,395.3778235,-8.19705,19.9901,13.2251,44.209,29.2478,1,g
10/7/2009,11.395,315.215,93.08,334.248,4.473,4.003,2.944,39.59315152,21.11532353,389.0985,-9.62398,20.6452,13.6584,25.0918,16.6002,1,g
10/8/2009,10.207,312.572,21.727,340.861,2.278,37.498,4.37,,,,-14.2329,29.978,23.496,25.0303,19.6182,1,g
10/9/2009,8.177,309.929,221.095,288.394,2.346,0.1,3.285,134.2412813,50.63675,381.5804375,-5.35074,62.8518,49.9892,50.4288,40.1086,1,g
10/10/2009,3.976,307.287,37.378,319.378,1.561,0,2.9,8.924818182,7.053363636,340.3088788,-25.1876,35.186,27.9852,20.4825,16.2908,1,g
10/11/2009,6.191,304.646,58.526,313.784,1.536,0.6,2.535,,,,-15.2232,26.1738,20.7345,8.63455,6.84018,1,g
10/12/2009,10.023,302.008,75.75,337.601,1.713,0.35,3.055,,,,-3.3101,29.6819,23.6076,7.92651,6.30435,1,g
10/13/2009,9.352,299.374,31.464,339.516,1.643,8.923,3.464,,,,-10.8386,25.2422,20.0764,4.0246,3.20097,1,g
10/14/2009,8.408,296.745,66.308,333.197,2.042,3.491,2.365,,,,-9.57305,30.4898,24.1536,10.1315,8.02604,1,g
10/15/2009,13.318,294.12,202.707,325.4,3.676,0.1,2.055,132.0600909,36.85245455,414.832303,9.30037,52.7229,43.7145,26.4208,21.9065,1,g
10/16/2009,11.941,291.502,130.749,333.615,2.501,0.1,1.629,42.6617234,16.8052766,389.9776809,-0.174641,29.0321,24.0716,24.56,20.3636,1,g
10/17/2009,10.072,288.892,203.421,281.287,1.982,0,2.529,66.41877083,29.290125,381.5120833,-4.24744,46.6287,38.6616,38.6,32.0046,1,g
10/18/2009,13.914,286.29,202.473,307.891,5.8,0,6.719,75.09714286,34.89964286,396.8930238,-2.15624,39.7013,32.9178,40.6892,33.737,1,g
10/19/2009,17.96,283.698,178.054,339.724,6.635,0,5.502,,,,-1.19869,40.2464,33.3698,41.2988,34.2423,1,g
10/20/2009,20.496,281.116,172.52,364.853,6.935,0,6.52,,,,-2.82137,40.21,33.3396,40.0154,33.1783,1,g
10/21/2009,14.969,278.546,13.543,371.414,1.083,31.832,4.317,,,,-7.37161,49.24,39.0073,24.8026,19.6483,1,g
10/22/2009,6.672,275.989,93.757,325.399,0.629,0,5.807,,,,-7.04405,51.9101,41.1225,8.1063,6.42171,1,g
10/23/2009,8.964,273.446,186.859,285.402,3.203,0.1,4.617,,,,-6.76683,50.1523,38.2482,13.7383,10.4774,1,g
10/24/2009,12.938,270.917,127.946,307.465,5.084,0,4.004,24.04847917,19.60608333,378.1704375,-2.91519,37.0717,28.2724,0.509875,0.388852,1,g
10/25/2009,8.977,268.404,82.448,322.858,0.31,3.181,4.145,,,,-3.2478,36.8444,28.0991,12.4292,9.47903,1,g
10/26/2009,7.853,265.908,180.025,279.102,2.407,0.4,3.411,,,,-6.35737,36.9992,28.2171,40.1965,30.6555,1,g
10/27/2009,10.071,263.43,172.275,278.761,5.022,0,5.465,40.97252083,29.4276875,370.0118333,-4.90958,34.5683,26.3632,25.5938,19.5189,1,g
10/28/2009,12.921,260.972,106.919,345.458,2.946,6.5,6.093,33.82285417,16.17177083,388.9567708,5.70923,24.6643,18.81,13.518,10.3094,1,g
10/29/2009,8.231,258.533,51.395,335.127,0.348,2.1,4.606,0.706208333,5.955208333,365.9046042,-13.5629,44.3136,33.7954,-0.979421,-0.721147,1,g
10/30/2009,6.093,256.116,168.227,255.576,3.652,0,5.343,42.11047917,30.2631875,350.2188333,-14.2175,72.164,53.1342,19.288,14.2017,1,g
10/31/2009,12.933,253.721,179.51,291.295,8.265,0,3.748,46.498375,28.63320833,379.8997083,3.7655,50.6084,38.596,-3.13204,-2.30612,1,g
11/1/2009,16.405,251.349,180.967,298.676,11.711,0,5.17,37.6533125,30.288,393.8400833,2.23529,47.9204,36.5461,-5.82202,-4.28675,1,g
11/2/2009,11.512,249.003,179.535,289.799,4.221,0,2.326,47.33335417,28.94054167,376.8357708,-0.202208,30.0422,22.9114,29.2791,22.3295,1,g
11/3/2009,9.991,246.682,178.072,286.478,4.038,0,2.549,39.26989583,29.58466667,370.5433125,-2.25183,23.1937,17.7859,38.9046,29.8336,1,g
11/4/2009,10.889,244.387,175.052,295.144,4.695,0,2.024,49.73775,28.61422917,372.32325,-2.1046,32.8265,25.6902,34.7787,27.218,1,g
11/5/2009,15.394,242.121,174.054,308.797,8.191,0,4.47,34.75279167,29.76275,393.1683333,6.57187,21.2985,16.6684,20.8971,16.3542,1,g
11/6/2009,20.289,239.883,176.579,318.965,13.769,0,6.38,25.77158333,30.26129167,419.4006458,10.9792,31.427,24.5949,-1.976,-1.54643,1,g
11/7/2009,20.261,237.676,156.286,320.745,14.21,0,6.336,17.90866667,26.9944375,421.1215,6.99467,28.8832,22.6041,-15.1516,-11.8578,1,g
11/8/2009,16.054,235.499,104.07,327.654,2.477,0,5.181,6.924458333,18.16672917,399.3933958,1.07156,7.25706,5.67942,6.21042,4.86031,1,g
11/9/2009,14.678,233.355,87.467,378.393,2.428,3.5,1.751,36.5500625,12.0736875,400.9126042,4.27296,27.3378,21.3268,13.8651,10.8165,1,g
11/10/2009,12.463,231.243,72.516,370.472,0.62,0,2.136,33.67672917,10.87047917,392.0205417,-1.59887,24.7665,18.992,16.3331,12.5248,1,g
11/11/2009,12.978,229.166,78.128,366.56,1.704,0,3.638,27.79235417,12.00577083,392.896375,-0.907688,18.0589,13.8483,18.6135,14.2735,1,g
11/12/2009,16.151,227.124,101.567,329.916,4.951,0,6.989,10.19733333,16.876875,399.9197917,-1.27942,25.8637,19.8882,-11.1522,-8.19282,1,g
11/13/2009,17.567,225.119,109.517,339.683,7.691,0,5.712,16.20833333,18.5664375,406.2352083,0.863396,24.4548,18.8048,-4.26226,-3.1388,1,g
11/14/2009,8.1,223.15,29.702,349.586,0.657,0,3.266,6.3835,4.4794375,367.5464167,-12.1168,14.2366,10.9474,14.6466,11.2627,1,g
11/15/2009,5.898,221.22,17.846,348.634,1.202,3.1,3.386,-6.790125,2.235954545,356.6211667,-13.6863,5.16426,3.82656,15.6818,11.6198,1,g
11/16/2009,3.238,219.328,58.731,301.377,1.075,0,5.669,8.7155625,9.2601875,339.2794583,-18.6571,39.8329,29.515,11.44,8.47669,1,g
11/17/2009,5.306,217.477,158.25,248.302,4.509,0,3.862,21.50589583,27.71591667,342.639625,-11.1265,33.7043,24.8204,14.6403,10.7814,1,g
11/18/2009,5.706,215.666,160.609,249.859,4.595,0,2.386,20.19927083,28.1795,345.5665,-6.04858,21.9662,16.1371,13.7629,10.1107,1,g
11/19/2009,5.26,213.898,147.088,263.975,2.226,0,1.403,27.25166667,25.6470625,343.49375,-5.38258,17.5079,12.8619,24.9315,18.3155,1,g
11/20/2009,7.339,212.172,149.42,283.584,2.368,0,2.369,33.96435417,26.1886875,356.0641042,-0.612417,19.6277,13.7772,27.325,19.1801,1,g
11/21/2009,9.435,210.491,128.457,308.127,1.607,0,5.002,25.45341667,23.307125,370.2713125,2.96738,9.92692,6.70062,20.4198,13.7833,1,g
11/22/2009,8.483,208.853,115.833,285.761,1.375,0,4.848,11.09939583,20.46010417,362.4073542,-3.3715,13.9507,9.79231,6.66538,4.67859,1,g
11/23/2009,6.885,207.26,147.502,284.2,3.286,0,4.779,16.212125,26.85577083,354.9542917,-5.48129,20.8891,14.1,27.7247,18.714,1,g
11/24/2009,5.899,205.715,153.875,257.297,4.283,0,5.138,18.0663125,28.60225,346.4410833,-8.94192,22.8386,15.416,27.1341,18.3154,1,g
11/25/2009,4.368,204.216,138.993,250.472,3.555,0,3.994,15.60464583,25.7720625,338.491125,-8.06948,22.0472,13.6657,23.0473,14.2855,1,g
11/26/2009,6.655,202.765,144.623,266.742,4.608,0,2.051,22.28095833,25.51654167,349.7745,-2.3181,16.8971,9.96509,11.3739,6.70778,1,g
11/27/2009,13.991,201.362,147.875,278.292,11.725,0,5.612,3.482041667,27.918375,380.5832708,4.38219,20.3266,10.9857,-19.0551,-10.2985,1,g
11/28/2009,12.393,200.009,141.866,293.446,7.269,0,3.805,15.418875,25.93125,375.4552083,2.00967,11.723,6.18361,13.6985,7.2256,1,g
11/29/2009,3.931,198.705,37.139,292.206,1.501,0,4.669,-12.38227083,6.5646875,339.3728333,-11.0481,10.4996,5.53827,4.34404,2.29137,1,g
11/30/2009,5.046,197.452,144.681,249.548,4.308,0,2.58,11.8215625,27.17691667,340.6099792,-6.3864,14.6574,7.7314,16.2165,8.55382,1,g
12/1/2009,6.516,196.25,108.187,283.15,4.394,0,4.104,10.19258333,19.50866667,349.2837083,-3.06508,11.3914,6.00869,9.99758,5.27348,1,g
12/2/2009,1.439,195.1,139.373,261.943,2.489,0,6.251,24.1310625,26.00166667,332.30475,-9.5749,21.6358,11.3586,49.011,25.7302,1,g
12/3/2009,-4.009,194.003,125.349,213.332,1.824,0,2.607,2.894916667,24.35147917,303.232625,-15.3953,9.95692,5.25203,31.2273,16.4716,1,g
12/4/2009,-4.194,192.958,143.915,203.667,2.219,0,3.28,2.084708333,27.8130625,303.1990417,-12.4393,6.52892,3.35851,21.7056,11.1655,1,g
12/5/2009,-0.037,191.967,118.954,239.649,1.792,0,3.746,3.9743125,21.84529167,320.8465625,-4.64692,4.54063,2.33573,14.8869,7.65793,1,g
12/6/2009,-1.194,191.03,21.15,295.765,0.235,0,3.883,-4.857895833,3.63225,318.6566875,-7.6335,6.27878,3.22984,9.47935,4.87624,1,g
12/7/2009,-6.178,190.148,53.901,282.462,0.531,0,3.251,19.8888125,8.683520833,304.5162917,-10.6218,7.67879,4.16051,36.2482,19.6399,1,g
12/8/2009,-5.175,189.32,23.75,283.588,0.865,0,4.179,-10.67972917,4.656510638,303.2912292,-13.4089,6.78372,3.67554,11.3444,6.14658,1,g
12/9/2009,-10.203,188.548,138.895,186.713,0.795,0,4.521,7.393645833,28.35197917,279.9712708,-23.1138,24.7838,12.7489,43.8954,22.5801,1,g
12/10/2009,-6.878,187.833,136.096,215.276,1.431,0.2,1.523,15.44489583,25.40970833,293.972125,-11.349,13.4864,7.30715,20.2476,10.9705,1,g
12/11/2009,-1.771,187.173,124.36,240.173,1.616,0,2.767,11.44022917,23.6493125,312.2347917,-3.97642,8.5225,5.90938,21.8413,15.1444,1,g
12/12/2009,5.298,186.57,120.974,263.012,2.656,0,5.244,7.535729167,23.46560417,338.6415,8.22956,7.60593,5.27384,0.26037,0.180537,1,g
12/13/2009,10.94,186.024,121.63,272.599,8.374,0,5.55,-3.494229167,23.607625,363.00475,12.1429,11.0553,7.67872,-27.7338,-19.2302,1,g
12/14/2009,-1.469,185.535,99.104,253.911,2.36,0,5.217,11.181875,18.03945833,320.4548542,-7.88665,9.97231,6.91465,25.2213,17.4881,1,g
12/15/2009,-6.505,185.104,135.937,216.251,1.131,0,2.617,14.06722917,25.6346875,299.329,-11.8664,6.99633,4.85116,30.4052,21.0825,1,g
12/16/2009,3.395,184.73,138.925,250.315,4.499,0,4.734,8.297666667,27.1514375,333.9110417,3.33715,9.12537,6.3274,10.1949,7.06898,1,g
12/17/2009,6.454,184.415,128.391,271.777,4.695,0,3.468,13.29291667,24.56489583,347.6894792,4.18771,8.20331,5.68806,4.44646,3.08311,1,g
12/18/2009,4.925,184.158,129.616,254.111,2.805,0,3.476,6.190208333,25.079625,338.5988958,0.39625,8.75254,6.06888,11.1228,7.71238,1,g
12/19/2009,2.466,183.959,137.004,238.904,2.478,0,3.221,7.575083333,27.06508333,328.0533958,-3.36471,7.85327,5.44534,14.8892,10.324,1,g
12/20/2009,6.241,183.818,134.201,258.87,5.165,0,3.078,10.5720625,26.0778125,343.7154375,1.74871,10.2659,7.09448,-0.883242,-0.610383,1,g
12/21/2009,6.321,183.737,118.294,268.226,4.271,0,2.287,8.524395833,23.6044375,340.8336875,0.524375,8.13356,5.62086,13.8779,9.59061,1,g
12/22/2009,2.35,183.714,68.489,299.938,0.859,0,2.424,16.70554167,12.27554167,334.5941458,-0.821729,4.49159,3.10401,19.5861,13.5354,1,g
12/23/2009,-0.153,183.749,31.649,315.917,1.111,0.3,4.715,12.97335417,4.652354167,325.32125,-5.57077,10.2786,6.72441,16.5553,10.8308,1,g
12/24/2009,-5.104,183.844,80.613,253.108,0.65,0,9.332,-0.975479167,36.14264583,296.2955625,-13.982,37.4868,24.5245,42.2038,27.6104,1,g
12/25/2009,-4.185,183.997,135.722,204.461,1.986,0,6.746,-6.536708333,38.671625,296.5445833,-11.1046,25.513,15.4056,10.6996,6.46074,1,g
12/26/2009,-2.006,184.209,106.605,250.134,1.868,0,5.545,11.47452083,22.01475,312.803375,-5.24479,9.91188,5.98511,20.7398,12.5233,1,g
12/27/2009,-0.611,184.48,126.199,256.622,1.566,0,3.581,26.0975,23.20733333,319.0685625,-1.97035,7.32608,4.79284,35.577,23.275,1,g
12/28/2009,1.923,184.809,133.654,261.454,2.232,0,2.63,22.41172917,24.99329167,329.514,0.669271,6.26212,4.09678,23.4411,15.3356,1,g
12/29/2009,-1.043,185.196,44.146,290.706,0.644,0.1,3.207,1.546354167,7.699833333,318.5585417,-3.88015,4.70265,3.07655,4.28412,2.80274,1,g
12/30/2009,1.601,185.643,98.508,296.282,0.801,1.9,3.004,17.27979167,21.87870833,327.9965625,-0.390062,21.4114,14.0077,11.2735,7.37533,1,g
12/31/2009,-0.766,186.148,113.089,260.306,1.213,0,2.395,15.57095745,20.41623404,317.6556809,-4.14216,17.9717,11.6113,23.5495,15.215,1,g
1/1/2010,0.311,186.71,138.924,247.192,1.914,0,3.186,14.92260417,26.09485417,322.763625,-3.87127,14.3282,9.25723,20.9582,13.5408,1,g
1/2/2010,-7.806,187.329,26.691,282.45,0.311,0,2.463,7.066520833,5.393854167,295.9788333,-13.8849,9.86461,6.37339,18.6924,12.0769,1,g
1/3/2010,-5.244,188.008,39.109,289.576,0.212,0,2.226,14.09266667,6.48875,305.9558958,-7.76675,6.19542,4.05314,18.4053,12.041,1,g
1/4/2010,-3.121,188.742,38.684,287.814,0.249,0,1.481,7.4181875,6.375479167,312.5904167,-4.18563,3.51917,2.33456,7.39727,4.90724,1,g
1/5/2010,-1.819,189.534,69.292,278.613,0.258,0,3.797,11.13583333,13.1918125,316.2078333,-2.94912,5.32869,3.44279,16.4717,10.6422,1,g
1/6/2010,-4.146,190.383,27.31,286.378,0.302,0,5.022,-1.301041667,4.383979167,307.3245833,-9.4935,4.42237,2.93374,18.1359,12.0311,1,g
1/7/2010,-11.052,191.287,150.111,186.458,1.098,0,6.596,10.66570833,28.7444375,278.8321458,-21.7276,11.1511,7.73839,77.3875,53.7034,1,g
1/8/2010,-11.657,192.247,149.744,175.048,1.154,0,2.882,6.7009375,28.6215,275.3554375,-16.8048,6.05137,4.4397,34.1442,25.0505,1,g
