TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20030108,1.624,0,118.874,71.099,0.666667,249.264,0,1.529,0,95.186,0,0,0,3.597,0,-9999,0,-9999,0,-9999,0,355.789,0,1.252,0,-10.1674,0,6.10456,-9999,-9999,-9999,-9999,-9999,6.13562,-9999,-9999,-9999,-9999,-9999,-0.204687,0,-9999,-0.204687,-0.18963,-0.182307,0,0,0,1.73E-07,4.32E-08,1.73E-07,0.923689,0.204688,0.189976,0.204687,1.10555,0.322219,0.288666,0.290714,0.322219,0.566805,0.501861,0.566805,0.567096,-9999,-9999
20030109,-6.142,0,119.899,48.812,0.666667,246.413,0,0.236,0,95.971,0,2.159,0,3.554,0,-9999,0,-9999,0,-9999,0,353.918,0,1.4,0,-4.99893,0,6.44099,-9999,-9999,-9999,-9999,-9999,4.85775,-9999,-9999,-9999,-9999,-9999,-0.128246,0,-9999,-0.128246,-0.122174,-0.114259,0,0,0,0,0,0,0.44657,0.128246,0.126373,0.128246,0.554153,0.261257,0.0846387,0.0852391,0.261257,0.391268,0.346454,0.391268,0.391465,-9999,-9999
20030110,-15.185,0,120.981,60.513,0.645833,190.981,0,0,0,96.952,0,0.174,0,3.64,0,-9999,0,-9999,0,-9999,0,353.736,0,1.479,0,-7.03658,0,7.2245,-9999,-9999,-9999,-9999,-9999,2.52998,-9999,-9999,-9999,-9999,-9999,-0.10619,0,-9999,-0.10619,-0.10619,-0.104083,0,0,0,0,0,0,0.0944537,0.10619,0.10619,0.10619,0.196299,0.182022,0.00303089,0.00305249,0.182022,0.483954,0.428515,0.483954,0.484199,-9999,-9999
20030111,-16.904,0,122.12,62.933,0.645833,180.202,0,0,0,97.753,0,0.153,0,2.761,0,-9999,0,-9999,0,-9999,0,353.569,0,1.446,0,-6.6379,0,6.76104,-9999,-9999,-9999,-9999,-9999,6.15665,-9999,-9999,-9999,-9999,-9999,-0.211718,0,-9999,-0.211718,-0.211718,-0.211718,0,0,0,0,0,0,0.06878,0.211718,0.211718,0.211718,0.280498,0.165261,0.00188529,0.00189867,0.165261,0.503074,0.445442,0.503074,0.503329,-9999,-9999
20030112,-14.957,0,123.316,54.851,0.645833,181.619,0,0.097,0,97.313,0,0.069,0,2.811,0,-9999,0,-9999,0,-9999,0,352.845,0,1.41,0,-5.55069,0,6.22467,-9999,-9999,-9999,-9999,-9999,6.15354,-9999,-9999,-9999,-9999,-9999,-0.0891516,0,-9999,-0.0891516,-0.0891516,-0.0803625,0,0,0,0,0,0,0.119616,0.0891517,0.0891517,0.0895083,0.196594,0.183339,0.00760112,0.00765501,0.183339,0.439816,0.389441,0.439816,0.440036,-9999,-9999
20030113,-19.372,0,124.57,64.057,0.645833,160.749,0,0,0,97.916,0,0,0,2.112,0,-9999,0,-9999,0,-9999,0,354.889,0,1.347,0,-8.10319,0,6.38264,-9999,-9999,-9999,-9999,-9999,2.6016,-9999,-9999,-9999,-9999,-9999,-0.118425,0,-9999,-0.117587,-0.106531,-0.10126,0,0,0,0,0,0,0.036839,0.118425,0.106683,0.118425,0.141041,0.141057,0.00055808,0.000562079,0.141057,0.511853,0.453215,0.511853,0.512114,-9999,-9999
20030114,-19.151,0,125.88,75.767,0.645833,150.408,0,0,0,97.93,0,0,0,2.846,0,-9999,-9999,-9999,-9999,-9999,-9999,356.633,0,1.291,0,-7.40491,0,5.76724,-9999,-9999,-9999,-9999,-9999,6.55428,-9999,-9999,-9999,-9999,-9999,-0.19346,0,-9999,-0.19346,-0.179992,-0.177442,0,0,0,0,0,0,0.0399191,0.19346,0.177442,0.19346,0.219747,0.143221,0.000681115,0.000685958,0.143221,0.603432,0.534286,0.603432,0.603743,-9999,-9999
20030115,-16.717,0,127.247,80.361,0.645833,159.165,0,0.034,0,98.143,0,0,0,1.945,0,-9999,0,-9999,0,-9999,0,355.637,0,1.256,0,-8.91036,0,6.22342,-9999,-9999,-9999,-9999,-9999,5.43282,-9999,-9999,-9999,-9999,-9999,-0.137934,0,-9999,-0.136996,-0.119831,-0.107316,0,0,0,0,0,0,0.0779244,0.137934,0.123706,0.137934,0.183851,0.166841,0.00276703,0.00278664,0.166841,0.639199,0.565949,0.639199,0.639531,-9999,-9999
20030116,-14.924,0,128.669,85.083,0.645833,156.811,0,0.099,0,97.985,0,0,0,2.806,0,-9999,0,-9999,0,-9999,0,353.787,0,1.397,0,-6.39218,0,7.12875,-9999,-9999,-9999,-9999,-9999,2.05541,-9999,-9999,-9999,-9999,-9999,-0.0943224,0,-9999,-0.0943224,-0.092092,-0.0889862,0,0,0,0,0,0,0.102173,0.0943225,0.0920998,0.0943225,0.189308,0.184403,0.00381956,0.00384665,0.184403,0.675843,0.598386,0.675843,0.676195,-9999,-9999
20030117,-15.489,0,130.147,84.268,0.645833,176.302,0,0.11,0,97.519,0,0.667,0,2.741,0,-9999,0,-9999,0,-9999,0,353.923,0,1.482,0,-6.45942,0,6.55143,-9999,-9999,-9999,-9999,-9999,6.44246,-9999,-9999,-9999,-9999,-9999,-0.212184,0,-9999,-0.212184,-0.212184,-0.210078,0,0,0,0,0,0,0.116421,0.212184,0.212184,0.212184,0.325005,0.178014,0.00698709,0.00703655,0.178014,0.669646,0.592902,0.669646,0.669995,-9999,-9999
20030118,-14.398,0,131.68,75.379,0.645833,185.415,0,0.003,0,96.59,0,0.19,0,2.963,0,-9999,0,-9999,0,-9999,0,353.507,0,1.445,0,-5.67613,0,6.82892,-9999,-9999,-9999,-9999,-9999,5.23169,-9999,-9999,-9999,-9999,-9999,-0.141988,0,-9999,-0.141988,-0.141988,-0.133199,0,0,0,0,0,0,0.121346,0.141988,0.141988,0.142345,0.251114,0.189071,0.00629043,0.00633511,0.189071,0.600371,0.531577,0.600371,0.600681,-9999,-9999
20030119,-16.794,0,133.268,63.605,0.645833,172.07,0,0.005,0,96.121,0,0.092,0,3.081,0,-9999,0,-9999,0,-9999,0,352.72,0,1.408,0,-7.08961,0,6.82987,-9999,-9999,-9999,-9999,-9999,3.16603,-9999,-9999,-9999,-9999,-9999,-0.0528872,0,-9999,-0.0528872,-0.0528872,-0.0528872,0,0,0,0,0,0,0.0734622,0.0528873,0.0528873,0.0528873,0.126349,0.166211,0.0023426,0.00235929,0.166211,0.508483,0.450232,0.508483,0.508741,-9999,-9999
20030120,-20.339,0,134.91,82.35,0.645833,141.571,0,0,0,97.193,0,0,0,2.298,0,-9999,0,-9999,0,-9999,0,355.076,0,1.35,0,-7.52604,0,5.70956,-9999,-9999,-9999,-9999,-9999,6.51407,-9999,-9999,-9999,-9999,-9999,-0.22442,0,-9999,-0.22442,-0.212526,-0.207254,0,0,0,0,0,0,0.0280909,0.22442,0.212677,0.22442,0.238761,0.131472,0.000337239,0.000339703,0.131472,0.654786,0.579748,0.654786,0.655127,-9999,-9999
20030121,-21.753,0,136.606,76.332,0.645833,144.473,0,0,0,97.924,0,0,0,1.765,0,-9999,-9999,-9999,-9999,-9999,-9999,356.571,0,1.29,0,-6.44314,0,5.83513,-9999,-9999,-9999,-9999,-9999,5.62931,-9999,-9999,-9999,-9999,-9999,-0.12373,0,-9999,-0.12211,-0.101474,-0.101037,0,0,0,0,0,0,0.0188666,0.12373,0.103368,0.121418,0.12373,0.117445,0.000165733,0.000166944,0.117445,0.607925,0.538265,0.607925,0.608239,-9999,-9999
20030122,-23.688,0,138.356,85.335,0.645833,128.947,0,0,0,98.615,0,0,0,2.436,0,-9999,0,-9999,0,-9999,0,355.513,0,1.254,0,-10.4493,0,6.82862,-9999,-9999,-9999,-9999,-9999,2.44531,-9999,-9999,-9999,-9999,-9999,-0.10167,0,-9999,-0.100732,-0.0870849,-0.0800869,0,0,0,0,0,0,0.0088484,0.10167,0.087085,0.098849,0.10167,0.0983136,3.37E-05,3.39E-05,0.0983136,0.678057,0.600348,0.678057,0.67841,-9999,-9999
20030123,-23.127,0,140.159,82.984,0.645833,148.937,0,0,0,98.966,0,0,0,1.906,0,-9999,0,-9999,0,-9999,0,353.975,0,1.268,0,-8.8293,0,6.45567,-9999,-9999,-9999,-9999,-9999,5.96789,-9999,-9999,-9999,-9999,-9999,-0.200317,0,-9999,-0.200317,-0.198086,-0.19498,0,0,0,0,0,0,0.0143267,0.200317,0.198094,0.200317,0.209307,0.104078,0.000120398,0.000121262,0.104078,0.659961,0.584331,0.659961,0.660304,-9999,-9999
20030124,-17.843,0,142.014,54.101,0.645833,212.525,0,0,0,97.982,0,0.063,0,1.873,0,-9999,0,-9999,0,-9999,0,353.861,0,1.307,0,-6.91334,0,6.61931,-9999,-9999,-9999,-9999,-9999,5.51749,-9999,-9999,-9999,-9999,-9999,-0.142454,0,-9999,-0.142454,-0.142446,-0.131682,0,0,0,0,0,0,0.0635622,0.142454,0.142454,0.142811,0.193509,0.155849,0.00190384,0.00191726,0.155849,0.43362,0.383954,0.43362,0.433838,-9999,-9999
20030125,-17.315,0,143.921,57.033,0.645833,193.074,0,0,0,97.576,0,0.976,0,2.649,0,-9999,0,-9999,0,-9999,0,353.382,0,1.307,0,-7.85531,0,7.43411,-9999,-9999,-9999,-9999,-9999,2.24418,-9999,-9999,-9999,-9999,-9999,-0.105724,0,-9999,-0.105724,-0.105724,-0.105724,0,0,0,0,0,0,0.0610755,0.105724,0.105724,0.105724,0.1668,0.161321,0.00136852,0.00137825,0.161321,0.456277,0.40401,0.456277,0.456508,-9999,-9999
20030126,-22.443,0,145.878,93.83,0.645833,137.578,0,0,0,98.47,0,0,0,2.093,0,-9999,0,-9999,0,-9999,0,352.907,0,1.29,0,-9.12254,0,6.15679,-9999,-9999,-9999,-9999,-9999,7.07851,-9999,-9999,-9999,-9999,-9999,-0.158881,0,-9999,-0.158881,-0.158881,-0.158881,0,0,0,0,0,0,0.0154479,0.158881,0.158881,0.158881,0.174329,0.110629,0.000122041,0.000123014,0.110629,0.743906,0.658639,0.743906,0.744297,-9999,-9999
20030127,-16.189,0,147.887,9.53,0.645833,233.45,0,0,0,97.187,0,4.02,0,2.8,0,-9999,0,-9999,0,-9999,0,355.014,0,1.307,0,-6.91334,0,5.77744,-9999,-9999,-9999,-9999,-9999,5.58911,-9999,-9999,-9999,-9999,-9999,-0.15469,0,-9999,-0.153852,-0.132151,-0.128136,0,0,0,0,0,0,0.105816,0.15469,0.139438,0.15469,0.231543,0.17132,0.00592106,0.00596298,0.17132,0.0775248,0.0686542,0.0775248,0.0775612,-9999,-9999
20030128,-13.313,0,149.946,69.522,0.645833,198.16,0,0.013,0,97.416,0,0,0,1.773,0,-9999,-9999,-9999,-9999,-9999,-9999,356.446,0,1.307,0,-7.85531,0,6.44032,-9999,-9999,-9999,-9999,-9999,2.6418,-9999,-9999,-9999,-9999,-9999,-0.0874659,0,-9999,-0.0874659,-0.0739982,-0.0714476,0,0,0,0,0,0,0.14284,0.0874659,0.0714477,0.0874659,0.216402,0.199437,0.00743655,0.00748926,0.199437,0.555198,0.491592,0.555198,0.555482,-9999,-9999
20030129,-17.756,0,152.053,101.883,0.645833,152.088,0,0.067,0,98.153,0,0,0,1.75,0,-9999,0,-9999,0,-9999,0,355.7,0,1.29,0,-9.12254,0,6.15554,-9999,-9999,-9999,-9999,-9999,6.35778,-9999,-9999,-9999,-9999,-9999,-0.207664,0,-9999,-0.207664,-0.193079,-0.186081,0,0,0,0,0,0,0.0676376,0.207664,0.193411,0.207664,0.253314,0.156602,0.00232993,0.00234636,0.156602,0.806168,0.713752,0.806168,0.806596,-9999,-9999
20030130,-8.405,0,154.209,47.874,0.645833,253.902,0,0.07,0,96.847,0,0.182,0,2.92,0,-9999,0,-9999,0,-9999,0,353.912,0,1.307,0,-6.91334,0,6.52356,-9999,-9999,-9999,-9999,-9999,5.04292,-9999,-9999,-9999,-9999,-9999,-0.130587,0,-9999,-0.130587,-0.124514,-0.11662,0,0,0,0,0,0,0.334838,0.130587,0.128713,0.130587,0.442978,0.24238,0.046716,0.0470473,0.24238,0.384657,0.340607,0.384657,0.384848,-9999,-9999
20030131,-6.499,0,156.414,92.429,0.645833,236.194,0,0.24,0,96.916,0,0,0,0.894,0,-9999,0,-9999,0,-9999,0,353.736,0,1.307,0,-7.85531,0,7.2245,-9999,-9999,-9999,-9999,-9999,2.52998,-9999,-9999,-9999,-9999,-9999,-0.10619,0,-9999,-0.10619,-0.10619,-0.104083,0,0,0,0,0,0,0.402594,0.10619,0.10619,0.10619,0.506678,0.259348,0.0606817,0.0611121,0.259348,0.732971,0.648958,0.732971,0.733356,-9999,-9999
20030201,-4.903,0,158.664,47.561,0.625,273.261,0,0.164,0,96.583,0,0.556,0,1.433,0,-9999,0,-9999,0,-9999,0,353.563,0,1.29,0,-9.12254,0,6.76851,-9999,-9999,-9999,-9999,-9999,6.30671,-9999,-9999,-9999,-9999,-9999,-0.213298,0,-9999,-0.213298,-0.213298,-0.213298,0,0,0,0,0,0,0.480725,0.213298,0.213298,0.213298,0.694022,0.272661,0.0811133,0.0816888,0.272661,0.382347,0.338563,0.382347,0.382536,-9999,-9999
20030202,-4.889,0,160.962,58.592,0.625,270.725,0,0.172,0,96.793,0,0.299,0,1.944,0,-9999,0,-9999,0,-9999,0,352.879,0,1.307,0,-6.91334,0,6.29406,-9999,-9999,-9999,-9999,-9999,6.2059,-9999,-9999,-9999,-9999,-9999,-0.0936604,0,-9999,-0.0936604,-0.0936604,-0.0847522,0,0,0,0,0,0,0.481576,0.0936605,0.0936605,0.0940171,0.566305,0.272771,0.0810616,0.0816366,0.272771,0.469139,0.415401,0.469139,0.469376,-9999,-9999
20030203,-5.613,0,163.305,22.139,0.625,286.901,0,0.005,0,96.304,0,3.587,0,2.821,0,-9999,0,-9999,0,-9999,0,354.771,0,1.307,0,-7.85531,0,6.51803,-9999,-9999,-9999,-9999,-9999,2.65716,-9999,-9999,-9999,-9999,-9999,-0.119859,0,-9999,-0.119066,-0.108567,-0.103635,0,0,0,0,0,0,0.434771,0.119859,0.108791,0.119859,0.541176,0.267188,0.062857,0.063303,0.267188,0.179363,0.158834,0.179363,0.179448,-9999,-9999
20030204,-16.795,0,165.692,105.05,0.625,171.649,0,0.005,0,96.962,0,0.24,0,3.312,0,-9999,-9999,-9999,-9999,-9999,-9999,356.52,0,1.29,0,-9.12254,0,5.81325,-9999,-9999,-9999,-9999,-9999,6.68449,-9999,-9999,-9999,-9999,-9999,-0.195784,0,-9999,-0.195784,-0.182958,-0.180279,0,0,0,0,0,0,0.0725729,0.195784,0.180279,0.195784,0.255095,0.166233,0.00226086,0.0022769,0.166233,0.830992,0.735729,0.830992,0.831433,-9999,-9999
20030205,-17.649,0,168.123,80.72,0.625,192.361,0,0.009,0,97.355,0,0.421,0,1.263,0,-9999,0,-9999,0,-9999,0,355.567,0,1.307,0,-3.5993,0.458333,6.29022,-9999,-9999,-9999,-9999,-9999,5.5009,-9999,-9999,-9999,-9999,-9999,-0.139441,0,-9999,-0.138551,-0.1218,-0.109366,0,0,0,0,0,0,0.0746886,0.139441,0.125688,0.139441,0.18302,0.157495,0.00294547,0.00296634,0.157495,0.642239,0.568642,0.642239,0.642572,-9999,-9999
20030206,-18.768,0,170.597,104.818,0.625,164.844,0,0,0,98.044,0,0.117,0,1.712,0,-9999,0,-9999,0,-9999,0,353.77,0,1.307,0,-9999,1,7.22925,-9999,-9999,-9999,-9999,-9999,2.11011,-9999,-9999,-9999,-9999,-9999,-0.095753,0,-9999,-0.095753,-0.0935226,-0.0905225,0,0,0,0,0,0,0.0478183,0.0957531,0.0935305,0.0957531,0.137937,0.147,0.000968737,0.000975569,0.147,0.829215,0.734156,0.829215,0.829656,-9999,-9999
20030207,-17.287,0,173.114,87.795,0.604167,190.927,0,0.116,0,96.944,0,0.822,0,3.341,0,-9999,0,-9999,0,-9999,0,353.894,0,1.29,0,-9999,1,6.53867,-9999,-9999,-9999,-9999,-9999,6.68796,-9999,-9999,-9999,-9999,-9999,-0.214743,0,-9999,-0.214743,-0.214743,-0.212778,0,0,0,0,0,0,0.110676,0.214743,0.214743,0.214743,0.322321,0.160155,0.0074565,0.00750941,0.160155,0.698263,0.618244,0.698263,0.698626,-9999,-9999
20030208,-15.272,0,175.67,108.501,0.604167,181.472,0,0.014,0,96.646,0,0.353,0,3.031,0,-9999,0,-9999,0,-9999,0,353.489,0,1.307,0,-9999,1,6.82118,-9999,-9999,-9999,-9999,-9999,5.40855,-9999,-9999,-9999,-9999,-9999,-0.144158,0,-9999,-0.144158,-0.144158,-0.13525,0,0,0,0,0,0,0.112674,0.144158,0.144158,0.144515,0.244848,0.18042,0.00624557,0.00628993,0.18042,0.858021,0.759657,0.858021,0.858478,-9999,-9999
20030209,-17.568,0,178.268,118.119,0.604167,158.186,0,0.104,0,96.421,0,0,0,3.621,0,-9999,0,-9999,0,-9999,0,352.788,0,1.307,0,-9999,1,6.91918,-9999,-9999,-9999,-9999,-9999,3.19027,-9999,-9999,-9999,-9999,-9999,-0.0579517,0,-9999,-0.0579517,-0.0579517,-0.0579517,0,0,0,0,0,0,0.0801003,0.0579519,0.0579519,0.0579519,0.138052,0.158133,0.00362378,0.00364948,0.158133,0.932198,0.825317,0.932198,0.932698,-9999,-9999
20030210,-22.378,0,180.904,125.214,0.604167,136.91,0,0,0,96.81,0,0.05,0,2.262,0,-9999,0,-9999,0,-9999,0,352.957,0,1.29,0,-9999,1,6.07219,-9999,-9999,-9999,-9999,-9999,7.46387,-9999,-9999,-9999,-9999,-9999,-0.13432,0,-9999,-0.13432,-0.13432,-0.13432,0,0,0,0,0,0,0.0154375,0.13432,0.13432,0.13432,0.149757,0.111303,0.000108399,0.000109199,0.111303,0.986442,0.873327,0.986442,0.986975,-9999,-9999
20030211,-18.079,0,183.579,91.923,0.604167,189.911,0,0.018,0,95.962,0,0.963,0,3.648,0,-9999,-9999,-9999,-9999,-9999,-9999,353.179,0,1.307,0,-9999,1,6.4708,-9999,-9999,-9999,-9999,-9999,5.82709,-9999,-9999,-9999,-9999,-9999,-0.158021,0,-9999,-0.158021,-0.158021,-0.144668,0,0,0,0,0,0,0.0586073,0.158021,0.158021,0.158378,0.201676,0.153579,0.00170652,0.00171862,0.153579,0.72987,0.64622,0.72987,0.730252,-9999,-9999
20030212,-19.866,0,186.29,125.305,0.604167,150.745,0,0.007,0,97.098,0,0,0,2.851,0,-9999,0,-9999,0,-9999,0,353.548,0,2.41,0,-9999,1,7.51155,-9999,-9999,-9999,-9999,-9999,2.13578,-9999,-9999,-9999,-9999,-9999,-0.081319,0,-9999,-0.081319,-0.081319,-0.081319,0,0,0,0,0,0,0.0395261,0.081319,0.081319,0.081319,0.120845,0.136069,0.000830612,0.000836536,0.136069,0.987475,0.874245,0.987475,0.988008,-9999,-9999
20030213,-16.515,0,189.038,130.3,0.604167,167.885,0,0.114,0,97.407,0,0,0,2.065,0,-9999,0,-9999,0,-9999,0,353.331,0,4.307,0,-9999,1,6.27042,-9999,-9999,-9999,-9999,-9999,6.77688,-9999,-9999,-9999,-9999,-9999,-0.147282,0,-9999,-0.147282,-0.147282,-0.147282,0,0,0,0,0,0,0.0805219,0.147282,0.147282,0.147282,0.227804,0.168811,0.00306926,0.00309104,0.168811,1.02558,0.907971,1.02558,1.02614,-9999,-9999
20030214,-15.798,0,191.82,70.65,0.604167,219.159,0,0.016,0,97.777,0,0.27,0,1.487,0,-9999,0,-9999,0,-9999,0,353.179,0,7.347,0,-9999,1,6.4708,-9999,-9999,-9999,-9999,-9999,5.82709,-9999,-9999,-9999,-9999,-9999,-0.158021,0,-9999,-0.158021,-0.158021,-0.144668,0,0,0,0,0,0,0.0861042,0.158021,0.158021,0.158378,0.228422,0.175998,0.00281275,0.00283275,0.175998,0.564935,0.500218,0.564935,0.565221,-9999,-9999
20030215,-18.635,0,194.638,128.791,0.604167,165.505,0,0.001,0,98.985,0,0,0,1.509,0,-9999,0,-9999,0,-9999,0,353.548,0,8.899,0,-9999,1,7.51155,-9999,-9999,-9999,-9999,-9999,2.13578,-9999,-9999,-9999,-9999,-9999,-0.081319,0,-9999,-0.081319,-0.081319,-0.081319,0,0,0,0,0,0,0.0474076,0.081319,0.081319,0.081319,0.128727,0.148251,0.00104728,0.0010548,0.148251,1.01377,0.897514,1.01377,1.01432,-9999,-9999
20030216,-14.646,0,197.487,133.566,0.604167,182.891,0,0.245,0,98.547,0,0,0,1.834,0,-9999,0,-9999,0,-9999,0,353.331,0,9.181,0,-9999,1,6.27042,-9999,-9999,-9999,-9999,-9999,6.77688,-9999,-9999,-9999,-9999,-9999,-0.147282,0,-9999,-0.147282,-0.147282,-0.147282,0,0,0,0,0,0,0.159113,0.147282,0.147282,0.147282,0.306395,0.185066,0.0140765,0.0141763,0.185066,1.05059,0.930111,1.05059,1.05116,-9999,-9999
20030217,-6.037,0,200.369,138.083,0.604167,205.857,0,1.244,0,97.01,0,0,0,3.206,0,-9999,0,-9999,0,-9999,0,353.179,0,9.919,0,-9999,1,6.4708,-9999,-9999,-9999,-9999,-9999,5.82709,-9999,-9999,-9999,-9999,-9999,-0.158021,0,-9999,-0.158021,-0.158021,-0.144668,0,0,0,0,0,0,0.44278,0.158021,0.158021,0.158378,0.578766,0.262494,0.0793726,0.0799357,0.262494,1.08526,0.960791,1.08526,1.08585,-9999,-9999
20030218,-6.682,0,203.281,83.485,0.604167,263.77,0,0.275,0,96.191,0,1.01,0,3.603,0,-9999,-9999,-9999,-9999,-9999,-9999,353.548,0,10.212,0,-9999,1,7.51155,-9999,-9999,-9999,-9999,-9999,2.13578,-9999,-9999,-9999,-9999,-9999,-0.081319,0,-9999,-0.081319,-0.081319,-0.081319,0,0,0,0,0,0,0.389145,0.0813191,0.0813191,0.0813191,0.470464,0.257991,0.0531948,0.0535724,0.257991,0.663288,0.587272,0.663288,0.663634,-9999,-9999
20030219,-6.93,0,206.223,137.405,0.604167,210.745,0,0.564,0,97.114,0,0,0,2.937,0,-9999,0,-9999,0,-9999,0,353.331,0,10.336,0,-9999,1,6.27042,-9999,-9999,-9999,-9999,-9999,6.77688,-9999,-9999,-9999,-9999,-9999,-0.147282,0,-9999,-0.147282,-0.147282,-0.147282,0,0,0,0,0,0,0.414962,0.147282,0.147282,0.147282,0.562244,0.25437,0.0744343,0.0749625,0.25437,1.07997,0.956108,1.07997,1.08055,-9999,-9999
20030220,-1.694,0,209.194,127.671,0.583333,242.602,0,0.949,0,96.802,0,0,0,2.685,0,-9999,0,-9999,0,-9999,0,353.179,0,10.338,0,-9999,1,6.4708,-9999,-9999,-9999,-9999,-9999,5.82709,-9999,-9999,-9999,-9999,-9999,-0.158021,0,-9999,-0.158021,-0.158021,-0.144668,0,0,0,0,0,0,0.686617,0.158021,0.158021,0.158378,0.830876,0.297488,0.169766,0.17097,0.297488,1.00524,0.889968,1.00524,1.00579,-9999,-9999
20030221,-9.972,0,212.192,34.008,0.583333,263.601,0,0,0,96.939,0,1.084,0,2.439,0,-9999,0,-9999,0,-9999,0,353.925,0,10.281,0,-9999,1,10.5384,-9999,-9999,-9999,-9999,-9999,2.26231,-9999,-9999,-9999,-9999,-9999,-0.0687358,0,-9999,-0.0687358,-0.0687358,-0.0687358,0,0,0,0,0,0,0.242197,0.0687358,0.0687358,0.0687358,0.310932,0.229972,0.0200988,0.0202414,0.229972,0.274823,0.243363,0.274823,0.274956,-9999,-9999
20030222,-16.026,0,215.216,137.456,0.583333,190.303,0,0.007,0,97.241,0,0.107,0,2.357,0,-9999,0,-9999,0,-9999,0,361.68,0,10.582,0,-9999,1,13.0877,-9999,-9999,-9999,-9999,-9999,8.48401,-9999,-9999,-9999,-9999,-9999,-0.261424,0,-9999,-0.261424,-0.237971,-0.11347,0,0,0,0,0,0,0.0816754,0.261424,0.203009,0.261424,0.261424,0.173827,0.00246576,0.00248321,0.173827,1.08089,0.956934,1.08089,1.08148,-9999,-9999
20030223,-19.528,0,218.265,113.854,0.583333,180.821,0,0.002,0,97.595,0,0,0,1.483,0,-9999,0,-9999,0,-9999,0,377.164,0,10.603,0,-9999,1,21.2945,-9999,-9999,-9999,-9999,-9999,11.8693,-9999,-9999,-9999,-9999,-9999,-0.448181,0,-9999,-0.462197,-0.448181,-0.158749,0,0,0,0,0,0,0.03688,0.448181,0.195629,0.448181,0.465501,0.139465,0.000620538,0.000624883,0.139465,0.900217,0.797015,0.900217,0.900696,-9999,-9999
20030224,-21.952,0,221.338,149.109,0.583333,146.784,0,0,0,98.121,0,0.067,0,2.161,0,-9999,0,-9999,0,-9999,0,388.912,0,10.695,0,-9999,1,23.839,-9999,-9999,-9999,-9999,-9999,15.3139,-9999,-9999,-9999,-9999,-9999,-0.900781,0,-9999,-0.965179,-0.900781,-0.0615167,0,0,0,0,0,0,0.0165182,0.900781,0.110941,0.900781,0.950796,0.115458,0.000111945,0.000112723,0.115458,1.16944,1.03531,1.16944,1.17009,-9999,-9999
20030225,-18.375,0,224.435,150.186,0.5625,156.527,0,0.08,0,98.043,0,0,0,2.393,0,-9999,-9999,-9999,-9999,-9999,-9999,395.22,0,10.823,0,-9999,1,27.7294,-9999,-9999,-9999,-9999,-9999,17.7693,-9999,-9999,-9999,-9999,-9999,-0.498151,0,-9999,-0.5273,-0.498151,-0.0997127,0,0,0,0,0,0,0.0749678,0.498151,0.235931,0.498151,0.525307,0.150302,0.00326483,0.00328799,0.150302,1.17803,1.04291,1.17803,1.17868,-9999,-9999
20030226,-12.68,0,227.553,154.135,0.5625,185.665,0,0.218,0,97.273,0,0,0,2.178,0,-9999,0,-9999,0,-9999,0,391.745,0,10.83,0,-9999,1,28.3496,-9999,-9999,-9999,-9999,-9999,23.6558,-9999,-9999,-9999,-9999,-9999,-0.892555,0,-9999,-0.997866,-0.835511,-0.171542,0,0,0,0,0,0,0.182858,0.892555,0.381632,0.83551,0.892555,0.204333,0.0156982,0.0158094,0.204333,1.20802,1.06946,1.20802,1.20869,-9999,-9999
20030227,-7.437,0,230.69,145.801,0.5625,221.96,0,0.639,0,97.17,0,0,0,1.254,0,-9999,0,-9999,0,-9999,0,388.552,0,10.953,0,-9999,1,30.144,-9999,-9999,-9999,-9999,-9999,30.2243,-9999,-9999,-9999,-9999,-9999,-0.872113,0,-9999,-0.986997,-0.872113,-0.0969202,0,0,0,0,0,0,0.377475,0.872113,0.547691,0.872113,1.0001,0.250675,0.0614084,0.061844,0.250675,1.14559,1.0142,1.14559,1.14621,-9999,-9999
