TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120128,2.051,1,222.303,173.617,1,227.851,1,3.829,1,95.452,1,0,1,3.418,1,0.263708333,1,20.943375,1,285.905125,1,27.85316667,1,28.53254167,1,329.9626875,1,385.376,1,3.752,1,21.15,1,-9.96402,1,14.8963,1,12.44,12.1097,13.7534,1.65894,23.1234,1,19.3104,18.7977,21.3492,2.88621,-0.280973,0.6875,0.135037,-0.245974,-0.219829,-0.199212,0.6875,0.666667,0.9375,0.340551,0.314666,0.336178,0.356318,0.621524,0.478732,0.571429,0.600768,0.0514487,0.0382484,0.0962496,0.205927,0.534802,0.290581,0.589211,0.667213,-9999,-9999
20120129,7.505,1,224.293,170.414,1,260.277,1,5.893,1,94.929,1,0,1,3.382,1,0.275765957,0.979166667,30.431,1,289.271625,1,27.92860417,1,26.73239583,1,355.2613542,1,384.787,1,4.403,1,21.082,1,-1.22442,1,15.2415,1,13.758,12.3903,14.0721,1.76572,13.3959,1,12.092,10.8899,12.368,3.22004,-0.336741,0.979167,0.118439,-0.33808,-0.331214,-0.295534,0.979167,0.958333,0.979167,0.392533,0.37894,0.392533,0.41953,0.729275,0.699394,0.715336,0.731467,0.111025,0.0747974,0.151236,0.39982,0.571593,0.31844,0.648496,0.702427,-9999,-9999
20120130,11.887,1,226.324,140.129,1,281.016,1,6.975,1,94.014,1,0,1,4.787,1,0.424333333,1,11.5725,1,238.9547292,1,23.61316667,1,23.51147917,1,371.8424792,1,382.287,1,5.738,1,21.011,1,3.73458,1,9.7456,1,8.85696,8.04659,9.11183,2.12487,-1.61884,1,-1.46127,-1.51356,-1.33662,3.10366,0.287519,1,0.0856878,0.253157,0.287184,0.357347,1,1,1,0.40004,0.394702,0.410282,0.467606,0.112521,0.105734,0.123097,0.145926,0.188027,0.132176,0.218019,0.485268,0.577017,0.345627,0.590938,0.663795,-9999,-9999
20120131,11.271,1,228.393,169.069,1,279.868,1,7.387,1,94.109,1,0,1,4.369,1,0.345152174,0.958333333,32.9406875,1,286.3443958,1,27.31972917,1,26.70735417,1,370.5778542,1,383.892,1,7.194,1,20.905,1,0.18625,1,20.4886,1,18.6204,16.9167,19.1563,1.42489,14.9878,1,13.6212,12.3749,14.0131,3.13349,-0.39845,1,0.0917379,-0.414127,-0.40041,-0.332959,1,1,1,0.336646,0.34107,0.357461,0.442403,0.735096,0.732389,0.760082,0.770914,0.179984,0.133664,0.192369,0.45874,0.6406,0.542747,0.712236,0.764649,-9999,-9999
20120201,9.094,1,230.501,171.166,1,283.153,1,6.004,1,94.69,1,0,1,1.246,1,0.145044444,0.9375,46.00514583,1,297.8501667,1,28.8214375,1,26.31866667,1,361.7822917,1,391.194,1,7.023,1,20.662,1,-2.39131,1,15.8488,1,14.4675,13.0858,15.2855,1.62664,31.1782,1,28.4609,25.7427,30.0701,3.18595,-0.338071,1,0.0862558,-0.364534,-0.347147,-0.335035,1,1,1,0.254367,0.26803,0.290246,0.394856,0.592438,0.629193,0.657629,0.731526,0.152298,0.117933,0.179518,0.453637,0.688573,0.725478,0.771179,0.83133,-9999,-9999
20120202,8.932,1,232.645,121.641,1,317.741,1,2.588,1,94.372,1,44.806,1,3.369,1,0.347785714,0.875,31.1253125,1,212.8886458,1,20.2814375,1,19.67972917,1,366.1344375,1,384.155,1,7.023,1,21.099,1,3.47183,1,17.5695,1,16.0382,14.5065,16.945,2.01435,13.5314,1,12.352,11.1723,13.0504,3.23334,-0.49044,1,0.0959251,-0.624068,-0.495624,-0.322341,1,1,1,0.190272,0.226556,0.267759,0.375889,0.680712,0.677152,0.713087,0.89219,0.151918,0.125506,0.16776,0.455801,0.632969,0.621941,0.680433,0.711483,-9999,-9999
20120203,6.234,1,234.826,16.459,1,341.976,1,2.015,1,94.065,1,45.918,1,3.684,1,0.332382979,0.979166667,-4.8798125,1,30.7951875,1,1.65925,0.75,0.982769231,0.8125,354.4437917,1,383.15,1,7.808,1,32.623,1,-4.53793,1,25.8189,1,23.5686,20.989,24.9012,2.20858,-3.32262,1,-3.03304,-3.20453,-2.70106,2.54814,0.0504799,1,0.104877,0.0776784,0.158454,0.365194,1,1,1,0.118497,0.182102,0.219578,0.313159,0.0680174,-0.143788,0.0680174,0.128321,0.100739,0.0723629,0.131053,0.423816,0.206448,0.1726,0.194253,0.209476,-9999,-9999
20120204,2.241,1,237.042,53.662,1,306.62,1,0.449,1,95.097,1,0,1,6.406,1,0.473125,1,14.12270833,1,89.136875,1,7.920833333,1,7.338895833,1,334.7839583,1,391.704,1,5.619,1,28.913,1,-14.093,1,33.0907,1,30.2066,22.5741,31.9145,1.91371,10.3084,1,9.40999,7.03232,9.94205,2.71769,-0.155158,1,0.0713446,-0.145945,-0.139036,-0.13837,1,1,1,0.0711065,0.126149,0.16864,0.25416,0.226264,0.264114,0.306739,0.403064,0.204878,0.174759,0.227229,0.520874,0.529306,0.483591,0.51696,0.594282,-9999,-9999
20120205,1.067,1,239.291,177.862,1,231.556,1,1.683,1,95.524,1,0,1,2.618,1,0.189021277,0.979166667,36.25479167,1,271.7401042,1,26.05339583,1,25.4916875,1,328.5567292,1,390.863,1,4.214,1,27.969,1,-14.4777,1,26.2902,1,23.9989,17.0925,25.3558,1.65586,29.2861,1,26.7336,19.0402,28.2452,2.14762,-0.356482,0.958333,0.0739773,-0.343445,-0.333687,-0.0888668,1,0.979167,0.479167,0.104253,0.137533,0.155142,0.254871,0.460734,0.348688,0.470933,0.491769,0.516269,0.444733,0.516269,0.656705,0.892606,0.807447,0.882493,0.945523,-9999,-9999
20120206,3.961,1,241.573,173.571,1,269.11,1,2.888,1,95.003,1,0,1,2.399,1,0.203111111,0.9375,50.37464583,1,265.843375,1,25.80660417,1,24.80291667,1,340.98475,1,388.358,1,4.19,1,27.442,1,-3.96075,1,26.1426,1,23.8641,16.9965,25.2135,1.60011,31.972,1,29.1854,20.7865,30.8356,2.18453,-0.0853113,0.958333,0.0705285,-0.115707,-0.0701496,-0.0515365,0.895833,0.9375,1,0.167178,0.201008,0.21881,0.303018,0.252489,0.263178,0.276071,0.459938,0.801809,0.694362,0.801809,0.970601,0.74777,0.684081,0.74777,0.839845,-9999,-9999
20120207,0.236,1,243.887,38.118,1,306.893,1,1.439,1,94.617,1,1.606,1,3.208,0.979167,0.266369565,0.958333333,-17.16791667,1,68.471375,1,34.50002128,0.979166667,18.11087234,0.979166667,321.0816458,1,393.119,1,4.332,1,27.454,1,-8.32062,1,8.42696,1,7.65856,4.78037,7.87895,1.74437,3.15519,1,2.86749,1.78985,2.95001,2.34564,0.459716,1,0.0733967,0.462921,0.474064,0.486529,1,1,1,0.175907,0.20025,0.215514,0.266342,-0.28381,-0.281138,-0.265487,-0.215489,0.265691,0.27493,0.314686,0.587591,0.170161,0.171483,0.183032,0.350255,-9999,-9999
20120208,-2.655,1,246.232,120.132,1,274.112,1,0.728,1,94.704,1,0.803,1,2.547,1,0.202708333,1,29.00152083,1,190.2559167,1,65.92060417,1,38.17625,1,314.30975,1,394.574,1,2.897,1,27.925,1,-8.37083,1,18.8261,1,17.1095,10.6795,19.3743,1.44127,10.8459,1,9.85689,6.15254,11.1617,2.23826,-0.041464,1,0.0735878,-0.0661205,-0.0391991,-0.0171612,1,1,1,0.186191,0.203148,0.211743,0.24289,0.227655,0.230448,0.253871,0.285993,0.0553003,0.073341,0.109948,0.336806,0.172387,0.209295,0.27248,0.338269,-9999,-9999
20120209,-1.587,1,248.606,27.946,1,303.389,1,0.797,1,94.63,1,1.909,1,2.21,1,0.160468085,0.979166667,-5.511875,1,51.19779167,1,14.21395833,1,8.117020833,1,315.4870208,1,394.963,1,2.079,1,28.242,1,-8.73256,1,8.8779,1,8.06838,5.03618,9.24482,1.19428,-1.75132,1,-1.59162,-1.8237,-0.993471,2.15006,0.265419,1,0.0720491,0.267616,0.279169,0.306162,1,1,1,0.232834,0.249339,0.257745,0.277558,-0.0325842,-0.0354032,-0.0267028,-0.010491,0.0734382,0.094267,0.128986,0.276726,0.0534571,0.0632967,0.0801363,0.102556,-9999,-9999
20120210,-1.556,1,251.008,185.046,0.916667,255.073,1,0.547,1,94.75,1,3.907,1,3.974,1,0.316729167,1,20.39239583,1,266.6221277,0.979166667,93.65145833,1,58.17423404,0.979166667,310.8462083,1,393.316,1,2.074,1,28.61,1,-10.1913,1,34.5765,1,24.3992,19.6142,36.0055,1.51853,10.2552,1,7.23666,5.81746,10.679,2.18619,-0.106884,1,0.0694001,-0.0905726,-0.073069,-0.0629441,1,0.979167,1,0.268385,0.274244,0.283384,0.293153,0.375269,0.348904,0.361639,0.372562,0.0835732,0.10512,0.132178,0.32562,0.337066,0.364685,0.401001,0.477519,-9999,-9999
20120211,-8.174,1,253.438,130.853,1,232.639,1,0.648,1,96.119,1,0,1,3.231,1,0.284531915,0.979166667,31.24933333,1,207.9147292,1,32.63733333,1,24.32866667,1,297.2934167,1,390.006,1,1.19,1,27.781,1,-11.109,1,25.6556,1,18.1041,14.5537,26.7159,1.46981,60.7067,1,42.8383,34.4372,63.2157,2.63117,0.547779,1,0.0673337,0.49369,0.53171,0.547779,1,1,1,0.195943,0.148435,0.188425,0.197376,-0.351837,-0.354313,-0.340105,-0.332716,0.0233035,0.0251742,0.0340162,0.326167,0.280478,0.309423,0.338599,0.383394,-9999,-9999
20120212,-5.786,1,255.894,43.508,1,281.156,1,0.499,1,95.151,1,0,1,4.627,1,0.4485,0.958333333,9.799166667,1,76.33366667,1,12.76352083,1,8.5134375,1,302.004,1,390.814,1,0.704,1,26.953,1,-10.9935,1,17.1039,1,15.6132,9.70255,17.8108,1.33481,19.5499,1,17.846,11.0901,20.3579,2.2324,0.498811,1,0.065741,0.478765,0.492525,0.512673,1,1,1,0.126894,0.120385,0.143787,0.164606,-0.371917,-0.372556,-0.354264,-0.344458,0.0466178,0.0479836,0.064431,0.360451,0.1272,0.137675,0.160751,0.174492,-9999,-9999
20120213,1.423,1,258.374,186.699,1,275.236,1,0.849,1,93.535,1,0.303,1,4.968,1,0.428177778,0.9375,71.040875,1,287.9726458,1,34.791125,1,29.08352083,1,327.6371042,1,390.651,1,0.709,1,26.707,1,-4.11881,1,22.1214,1,19.9428,12.5488,23.0357,1.39703,30.656,1,27.6368,17.3902,31.9229,2.38843,0.0207471,1,0.0774487,0.0234289,0.0356186,0.0568285,1,1,1,0.141095,0.154812,0.173447,0.207298,0.120348,0.124987,0.142077,0.161684,0.190106,0.19806,0.250247,0.595147,0.452506,0.493032,0.534788,0.676222,-9999,-9999
20120214,3.664,1,260.879,120.787,1,303.973,1,1.016,1,93.716,1,0,1,2.456,1,0.261933333,0.9375,40.3851875,1,188.5655957,0.979166667,18.34991667,1,17.18319149,0.979166667,337.6329375,1,392.473,1,1.557,1,27.341,1,-0.580479,1,12.262,1,11.0544,6.9559,12.7688,1.45464,16.2786,1,14.6753,9.23436,16.9513,2.37816,0.0331811,0.979167,0.0746825,0.00465146,0.0331811,0.0495439,0.979167,0.979167,0.979167,0.208613,0.225261,0.240635,0.295639,0.175431,0.180758,0.21963,0.242286,0.287383,0.297779,0.366696,0.715119,0.365537,0.391295,0.429413,0.544025,-9999,-9999
20120215,7.103,1,263.405,180.017,1,279.427,1,2.078,1,93.93,1,0,1,4.656,1,0.365604167,1,52.73577083,1,272.4705532,0.979166667,27.21402083,1,26.02770833,1,356.9317708,1,387.382,1,4.596,1,27.675,1,4.07867,1,22.171,1,19.9874,12.577,23.0873,1.73645,19.9117,1,17.9507,11.2953,20.7346,2.9726,-0.257786,1,0.090612,-0.253544,-0.23064,-0.18149,1,1,1,0.296912,0.318174,0.331687,0.40787,0.554697,0.492259,0.554277,0.587017,0.439192,0.428393,0.545849,0.61342,0.504344,0.539462,0.552248,0.614389,-9999,-9999
20120216,3.501,1,265.954,192.532,1,253.368,1,2.181,1,95.027,1,0,1,1.562,1,0.139311111,0.9375,58.58810417,1,291.7197447,0.979166667,29.24485417,1,28.08614894,0.979166667,340.6884375,1,391.428,1,4.359,1,27.342,1,-3.94067,1,25.9052,1,21.1304,14.6953,26.6385,1.59098,34.1419,1,27.8489,19.3677,35.1083,2.7841,-0.102021,0.9375,0.0763611,-0.131678,-0.102021,-0.0823952,0.958333,0.9375,0.9375,0.310218,0.32111,0.337318,0.387846,0.412239,0.423679,0.442783,0.462364,0.313533,0.245894,0.333873,0.428964,0.581097,0.550876,0.58749,0.631654,-9999,-9999
20120217,6.185,1,268.523,94.67,1,313.153,1,1.209,1,94.537,1,0.802,1,2.134,1,0.188234043,0.979166667,22.7859375,1,148.8354681,0.979166667,15.12616667,1,13.68304167,1,349.3324375,1,395.009,1,4.741,1,27.13,1,2.88235,1,14.8362,1,13.375,10.1211,15.2561,1.50724,13.3695,1,12.0527,9.12052,13.7479,2.33542,0.0141838,0.979167,0.0770443,-0.0633593,0.0141838,0.024503,0.979167,0.979167,0.979167,0.404232,0.414756,0.433739,0.480514,0.390048,0.390259,0.410892,0.490838,0.446759,0.214853,0.344147,0.580012,0.38806,0.245177,0.35936,0.41189,-9999,-9999
20120218,2.166,1,271.111,26.677,1,329.637,1,1.198,1,94.531,1,3.913,1,2.405,1,0.195833333,1,8.388791667,1,44.207625,1,2.794255814,0.895833333,3.050340426,0.979166667,336.8202083,1,392.72,1,5.047,1,27.678,1,-5.66971,1,16.4275,1,14.8096,11.5922,16.8924,1.19486,10.5745,1,9.53306,7.462,10.8738,2.20232,-0.164634,0.958333,0.0876029,-0.177634,-0.143553,0.0274463,1,0.958333,0.916667,0.386343,0.385936,0.394046,0.41935,0.550977,0.391297,0.522891,0.566978,0.26637,0.140497,0.26637,0.425807,0.147777,0.0573859,0.147777,0.163713,-9999,-9999
20120219,4.783,1,273.717,75.745,1,330.357,1,0.591,1,94.175,1,0,1,4.079,1,0.387145833,1,35.97722917,1,114.4082708,1,11.1880625,1,10.17735417,1,348.3568333,1,388.782,1,4.966,1,27.758,1,2.85573,1,21.3453,1,20.3572,17.4109,22.0984,1.55772,13.3839,1,12.7643,10.917,13.8561,2.6334,0.279996,1,0.0899868,0.287492,0.29331,0.3346,1,1,1,0.510041,0.495207,0.508094,0.541788,0.230045,0.204176,0.21623,0.247136,0.40168,0.211715,0.432683,0.830418,0.365657,0.137735,0.365861,0.473893,-9999,-9999
20120220,7.044,1,276.339,163.009,1,289.828,1,2.446,1,93.633,1,0,1,7.532,1,0.637020833,1,49.15210417,1,232.5360833,1,24.15058333,1,24.01952083,1,356.7283125,1,386.121,1,6.236,1,27.507,1,-0.699292,1,33.1398,1,31.9897,27.9724,34.3091,1.70062,22.1577,1,21.3887,18.7027,22.9395,3.33309,0.561719,1,0.116945,0.558433,0.561719,0.561719,1,1,1,0.644744,0.605335,0.638117,0.671366,0.0830246,0.0435212,0.0766909,0.109647,0.557817,0.290827,0.557817,1.11287,0.648488,0.237557,0.648488,0.71379,-9999,-9999
20120221,6.429,1,278.978,201.009,1,253.569,1,5.43,1,94.056,1,0,1,3.188,1,0.262177778,0.9375,54.62625,1,288.1862917,1,29.9858125,1,30.58266667,1,348.0116042,1,389.099,1,5.204,1,26.953,1,-4.77898,1,30.894,1,29.4639,25.6902,31.7685,1.56512,26.876,1,25.6319,22.349,27.6368,3.41039,-0.159524,0.958333,0.0933672,-0.15239,-0.123862,-0.0251572,1,0.958333,0.895833,0.7177,0.649488,0.702872,0.729316,0.877224,0.736983,0.790065,0.825298,0.604072,0.315676,0.604072,1.14231,0.800255,0.34645,0.789525,0.84519,-9999,-9999
20120222,12.547,1,281.63,200.88,1,288.72,1,9.601,1,93.071,1,0,1,3.769,1,0.302416667,1,59.39883333,1,292.2141667,1,30.2006875,1,29.159625,1,376.6050625,1,386.106,1,6.404,1,26.569,1,4.43446,1,31.8255,1,30.721,26.4648,32.9485,1.75348,9.77504,1,9.4358,8.12854,10.12,3.06253,0.296697,0.979167,0.0873576,0.113534,0.272577,0.380339,0.958333,0.979167,0.958333,0.964841,0.901645,0.95578,0.976564,0.668144,0.599695,0.687797,0.771335,1.18093,0.602105,1.1651,2.17303,0.84101,0.41814,0.828138,0.882221,-9999,-9999
20120223,9.757,1,284.296,176.355,1,290,1,5.918,1,93.045,1,0,1,5.86,1,0.4315,1,53.49616667,1,273.72125,1,26.20941667,1,25.7629375,1,365.3874792,1,384.525,1,7.493,1,26.181,1,-3.4424,1,41.8502,1,40.3978,34.8009,43.3269,1.71692,27.9548,1,26.9846,23.2461,28.9411,3.31629,-0.282461,1,0.127162,-0.290528,-0.28495,-0.282883,1,1,1,0.939892,0.869019,0.927603,0.950412,1.22235,1.15239,1.19404,1.22774,0.845013,0.471395,0.855523,1.45474,0.794789,0.434374,0.790426,0.827667,-9999,-9999
20120224,4.526,1,286.974,226.506,1,233.8,1,4.907,1,94.943,1,0,1,3.366,1,0.273804348,0.958333333,60.0075625,1,359.5524583,1,33.83410417,1,35.49335417,1,340.5581667,1,388.539,1,5.707,1,25.668,1,-10.8123,1,30.4512,1,29.0416,25.322,31.3131,1.5629,42.9148,1,40.9283,35.6863,44.1295,3.42365,-0.681003,0.958333,0.103648,-0.626592,-0.602287,-0.577154,0.958333,0.625,0.854167,0.824024,0.742215,0.800035,0.842192,1.50503,1.35444,1.41012,1.4432,0.523133,0.32299,0.555248,0.832578,1.01521,0.605181,1.00583,1.05334,-9999,-9999
20120225,7.867,1,289.663,230.32,1,253.967,1,7.872,1,94.35,1,0,1,6.346,1,0.560955556,0.9375,58.20622917,1,376.7063333,1,35.02545833,1,36.23383333,1,356.8849375,1,391.864,1,5.241,1,25.225,1,-2.6441,1,30.6225,1,29.205,25.8477,31.4893,1.6406,41.4687,1,39.549,35.0026,42.6424,4.0127,0.868895,0.729167,0.14495,0.868895,0.885493,0.902789,0.729167,0.666667,0.729167,1.00451,0.933293,0.989329,1.0155,0.135617,0.0564541,0.117177,0.155458,0.891001,0.558909,0.910785,1.37653,1.06893,0.681725,1.06163,1.10345,-9999,-9999
20120226,9.308,1,292.362,225.135,1,260.232,1,7.734,1,94.173,1,0,1,3.858,1,0.354574468,0.979166667,65.51475,1,378.1498542,1,34.3834375,1,34.59945833,1,363.8630208,1,385.008,1,6.679,1,24.898,1,-2.72512,1,34.9547,1,33.7416,30.5742,36.1881,1.61435,30.9594,1,29.885,27.0796,32.0518,3.90672,-0.155831,1,0.145492,-0.193632,-0.159545,-0.13505,1,1,1,1.08124,1.00248,1.06285,1.10043,1.23707,1.19767,1.2138,1.23463,0.917963,0.592984,0.952406,1.34551,1.09924,0.742056,1.08733,1.1325,-9999,-9999
20120227,7.838,1,295.07,89.613,1,341.98,1,4.441,1,95.068,1,0,1,2.786,1,0.295791667,1,46.32689583,1,163.8456667,1,14.36485417,1,12.8636875,1,362.7831667,1,386.012,1,6.698,1,24.545,1,2.2539,1,21.7193,1,20.9656,18.7004,22.4857,1.4508,21.4997,1,20.7536,18.5113,22.2583,3.36146,0.0610488,1,0.111608,0.0298894,0.0551279,0.0615458,1,1,1,1.00062,0.931657,0.985078,1.03225,0.939576,0.900139,0.926526,0.957323,0.791319,0.526058,0.811648,1.09359,0.621445,0.441879,0.621445,0.647974,-9999,-9999
20120228,14.655,1,297.785,141.692,1,344.108,1,5.037,1,93.662,1,0.101,1,7.296,1,0.619395833,1,45.29814583,1,249.7423958,1,23.01485417,1,22.2329375,1,395.3934792,1,381.38,1,9.422,1,24.463,1,10.7838,1,18.3744,0.916667,17.7368,15.8205,19.0228,1.47853,22.3594,1,21.5834,19.2516,23.1484,3.67488,1.04399,1,0.0956031,1.04262,1.04399,1.04505,1,1,1,1.22457,1.19305,1.22457,1.26785,0.180578,0.148144,0.180578,0.214632,1.62766,1.13642,1.64714,2.18225,0.843617,0.628869,0.825089,0.868495,-9999,-9999
20120229,11.253,1,300.507,229.795,1,263.618,1,8.989,1,93.981,1,0,1,3.986,1,0.328531915,0.979166667,60.50816667,1,386.110375,1,35.20579167,1,36.21545833,1,377.4196042,1,377.498,1,9.294,1,23.949,1,-2.66615,1,39.2614,1,35.06,33.2104,40.6467,1.90944,15.7596,1,14.0732,13.3307,16.3157,4.40905,-0.198278,1,0.160581,-0.307461,-0.234152,-0.165338,1,1,1,1.12839,1.09657,1.12454,1.19663,1.32667,1.31783,1.3641,1.40511,1.23482,0.86806,1.24194,1.56539,1.24573,0.969333,1.21942,1.26367,-9999,-9999
20120301,14.256,1,303.235,232.514,1,279.204,1,12.494,1,93.098,1,0,1,4.963,1,0.389083333,1,59.36795833,1,388.8908333,1,35.307875,1,37.52841667,1,385.8602708,1,376.391,1,9.367,1,23.269,1,-0.402208,1,40.1491,0.979167,35.1177,33.8889,41.5658,1.94144,15.3818,1,13.4542,12.9834,15.9245,4.27123,0.0384708,0.979167,0.182098,0.0126176,0.0383918,0.103093,0.979167,0.979167,0.979167,1.33275,1.30535,1.34071,1.39898,1.29428,1.2866,1.29899,1.31395,1.73407,1.28806,1.73407,2.06537,1.2984,1.05092,1.24158,1.31175,-9999,-9999
20120302,6.636,1,305.966,229.058,1,260.422,1,5.34,1,93.818,1,0,1,3.929,1,0.29725,1,72.16122917,1,391.7611064,0.979166667,33.66802083,1,36.1818125,1,355.8821042,1,378.208,1,8.658,1,22.518,1,-8.10112,1,38.1937,1,34.1066,32.3072,40.4551,2.17124,51.6867,1,46.1558,43.7207,54.747,3.64882,-1.1353,1,0.184921,-1.16238,-1.06637,-1.04805,0.979167,1,0.979167,1.09961,1.0476,1.08761,1.14986,2.23491,2.05261,2.17644,2.28782,0.797477,0.578322,0.797477,0.88975,1.31401,1.08841,1.23064,1.32567,-9999,-9999
20120303,4.081,1,308.701,240.451,1,239.296,1,5.225,1,94.488,1,0,1,3.383,1,0.252043478,0.958333333,68.1138125,1,412.5605957,0.979166667,36.54025,1,39.4426875,1,342.533625,1,380.678,1,7.178,1,21.925,1,-9.93927,1,32.1044,1,28.0811,27.0985,34.0053,1.76555,57.1316,1,49.972,48.2234,60.5144,3.62603,-1.3257,0.9375,0.124781,-1.25827,-1.21119,-1.12048,1,1,0.958333,1.05706,0.995964,1.03659,1.09398,2.38276,2.08364,2.30517,2.36037,0.66113,0.493745,0.621332,0.721216,1.42879,1.22095,1.35349,1.44091,-9999,-9999
20120304,10.393,1,311.438,242.365,1,274.088,1,8.734,1,94.519,1,0,1,3.842,1,0.29,0.958333333,82.27160417,1,427.581,0.979166667,37.91020833,1,38.31497917,1,371.15225,1,378.142,1,7.777,1,21.389,1,-0.198604,1,42.5535,1,37.2207,35.3858,45.073,2.46974,35.3067,1,30.8821,29.3596,37.3972,4.34764,-0.858655,1,0.176695,-0.952914,-0.867996,-0.858655,1,1,1,1.4272,1.40222,1.42792,1.48748,2.28585,2.29307,2.33374,2.35104,1.39209,1.12146,1.33116,1.4467,1.47668,1.30495,1.4236,1.4916,-9999,-9999
20120305,13.34,1,314.177,244.083,1,283.226,1,10.082,1,94.634,1,0,1,5.613,1,0.507479167,1,68.40227083,1,422.0701702,0.979166667,37.57560417,1,40.06595833,1,385.8189375,1,375.968,1,8.9,1,20.694,1,2.99575,1,32.1508,1,28.1217,26.7354,34.0545,2.57565,43.8145,1,38.3237,36.4344,46.4087,5.13817,0.313942,1,0.146051,0.300814,0.331004,0.357305,1,1,1,1.62655,1.58199,1.63147,1.72365,1.31261,1.1946,1.31758,1.43215,1.78253,1.48491,1.74195,1.78519,1.41905,1.27526,1.37656,1.41837,-9999,-9999
20120306,16.561,1,316.915,205.88,1,315.57,1,8.344,1,93.556,1,0,1,9.113,1,0.803791667,1,56.9988125,1,352.8544167,1,32.20333333,1,33.90072917,1,406.0042292,1,369.436,1,11.152,1,19.897,1,8.26131,1,23.2815,1,20.3639,19.36,25.3571,2.05249,32.7348,1,28.6325,27.221,35.6532,4.66646,1.74994,1,0.134844,1.74994,1.74994,1.74996,1,1,1,1.8324,1.75584,1.84599,1.98669,0.0824657,0.00590699,0.0960539,0.236735,2.07358,1.78354,1.94902,2.06597,1.16047,1.05373,1.09171,1.14994,-9999,-9999
20120307,14.909,1,319.653,180.616,1,327.743,1,4.732,1,93.587,1,3.002,1,6.817,1,0.592895833,1,54.40357447,0.979166667,322.6840851,0.979166667,28.76270833,1,30.07039583,1,399.2570625,1,380.333,1,12.394,1,19.133,1,4.78858,1,25.5565,1,22.8217,21.6177,28.0002,1.85455,31.5753,1,28.1965,26.7089,34.5946,3.81006,0.589249,0.979167,0.198074,0.570049,0.573388,0.587036,1,0.979167,0.979167,1.78796,1.6601,1.78768,1.9773,1.19872,1.0854,1.1852,1.22008,1.6689,1.47587,1.53099,1.66123,1.09853,1.02823,1.07101,1.10042,-9999,-9999
20120308,4.3,1,322.389,133.141,1,312.923,1,2.554,1,95.267,1,3.905,1,5.355,1,0.432304348,0.958333333,51.91485417,1,233.2594583,1,19.27982979,0.979166667,20.95010417,1,343.9431667,1,400.497,1,8.694,1,18.4,1,-15.1113,1,54.4462,1,48.62,46.0549,59.3003,2.38209,30.306,1,27.063,25.6352,33.0079,3.37442,-0.536621,1,0.128099,-0.569691,-0.523939,-0.472037,1,0.8125,1,1.24517,1.06974,1.21257,1.35331,1.78179,1.50475,1.72253,1.86619,0.474351,0.408096,0.446243,0.470611,0.81776,0.812752,0.824713,0.842735,-9999,-9999
20120309,7.097,1,325.121,253.763,1,255.474,1,5.621,1,95.767,1,0,1,1.987,1,0.160702128,0.979166667,89.43083333,1,435.8384255,0.979166667,36.50966667,1,41.03502083,1,358.4317083,1,388.398,1,8.258,1,18.2,1,-4.59063,1,47.6037,1,41.638,40.267,51.0497,2.44548,37.9632,1,33.2057,32.1123,40.7114,4.43435,-0.947061,0.958333,0.13137,-1.08539,-0.994299,-0.963144,0.958333,0.9375,0.958333,1.40772,1.23925,1.38438,1.54332,2.35478,2.34088,2.39588,2.46366,0.550071,0.49622,0.541509,0.583146,1.35252,1.3564,1.39117,1.44189,-9999,-9999
